DATAFLOW,LAST UPDATE,freq,reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Cyprus,2023,15,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Czechia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Czechia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Czechia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Germany,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Germany,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Denmark,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Denmark,2022,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Denmark,2023,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Estonia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Estonia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Estonia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Greece,2021,4800,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Greece,2022,13110,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Greece,2023,41715,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Spain,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Spain,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Spain,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,European Union - 27 countries (from 2020),2021,72285,bd,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,199520,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Finland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Finland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Finland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,France,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Croatia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Croatia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Croatia,2023,80,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Hungary,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Hungary,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Hungary,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Ireland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Iceland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Italy,2021,67475,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Italy,2022,105130,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Italy,2023,157650,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Liechtenstein,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Liechtenstein,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Liechtenstein,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Lithuania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Lithuania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Lithuania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2021,10,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2022,15,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2023,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2023,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Norway,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Norway,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2022,160,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2023,40,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2021,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Austria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Austria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2022,1080,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2023,810,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2021,770,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2022,1555,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2023,1120,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2023,1120,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2021,335,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2022,200,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2023,365,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2021,60,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2022,185,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2023,770,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2021,90,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2022,380,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2023,300,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2021,30,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2022,45,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2023,100,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,105455,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2021,70,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2022,420,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2023,435,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2021,3125,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2022,5145,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2023,6965,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2021,1735,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2022,1440,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2023,820,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2021,59725,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2022,62995,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2023,57305,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2022,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Iceland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2021,1810,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2022,5100,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2023,10635,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2022,45,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2022,13300,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2023,7505,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2021,50,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2022,85,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2023,380,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2021,280,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2022,335,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2023,330,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2021,100,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2022,40,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2023,50,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Norway,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Norway,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2021,3665,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2022,4095,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2023,5710,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2021,3105,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2022,6530,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2023,10325,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2022,405,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2023,770,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2021,3095,,
