DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2014,122.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2015,115.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2016,104.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2017,99.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2018,93.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2019,95.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2017,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Belgium,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Switzerland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2016,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2017,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Denmark,2023,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2014,18.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2015,19.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2016,17.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2017,16.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2018,15.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2019,12.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Euro area – 20 countries (from 2023),2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Greece,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2014,21.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2015,24.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2016,24.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2017,24.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2018,23.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2019,20.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,European Union - 27 countries (from 2020),2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Finland,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2014,7.1,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2015,8.0,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2016,8.1,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2017,8.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2018,8.8,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,France,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Croatia,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Croatia,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Ireland,2017,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Ireland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Ireland,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Ireland,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Latvia,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Latvia,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Latvia,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Latvia,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Latvia,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Latvia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2014,10.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2015,10.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2016,8.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2017,6.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2018,5.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2019,7.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2020,7.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2022,2.1,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Netherlands,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Norway,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Poland,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Poland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Serbia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2014,3.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2015,3.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2016,6.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2017,6.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2018,6.4,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2019,8.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Sweden,2020,8.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Slovenia,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2014,2842.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2015,3035.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2016,3308.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2017,3420.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2018,3511.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2019,4444.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2020,4044.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2021,3915.2,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2022,3590.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,Türkiye,2023,3274.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,No response,United Kingdom,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Austria,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2014,3.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2015,2.5,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2016,3.9,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2017,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Belgium,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Switzerland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Czechia,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Czechia,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Czechia,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2020,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Germany,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2014,7.5,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2015,9.3,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2016,9.9,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2017,5.2,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2018,5.2,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Euro area – 20 countries (from 2023),2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Spain,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Spain,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Spain,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Spain,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2014,8.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2015,9.3,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2016,10.0,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2021,14.8,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,European Union - 27 countries (from 2020),2023,14.5,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Finland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Total,From 15 to 74 years,Stateless,Finland,2015,,u,
