STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,citizen,Country of citizenship,age,Age class,wstatus,Labour force and employment status,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ES,Spain,2024,,1289.8,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2014,,39.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2015,,42.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2016,,43.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2017,,41.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2018,,42.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2019,,46.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2020,,42.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2021,,52.3,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2022,,49.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2023,,58.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FI,Finland,2024,,69.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2014,,917.2,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2015,,990.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2016,,1017.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2017,,1074.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2018,,1020.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2019,,1056.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2020,,1048.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2021,,1049.4,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2022,,1112.6,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2023,,1117.9,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,FR,France,2024,,1135.5,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2014,,3.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2015,,3.8,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2016,,4.8,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2017,,5.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2018,,3.9,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2019,,2.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2020,,3.4,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2021,,2.4,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2022,,2.4,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2023,,4.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HR,Croatia,2024,,4.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2014,,9.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2015,,10.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2016,,13.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2017,,13.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2018,,14.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2019,,13.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2020,,12.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2021,,11.6,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2022,,14.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2023,,20.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,HU,Hungary,2024,,21.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2014,,111.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2015,,116.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2016,,111.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2017,,113.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2018,,109.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2019,,119.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2020,,134.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2021,,123.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2022,,106.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2023,,115.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IE,Ireland,2024,,120.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2014,,0.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2015,,1.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2016,,0.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2017,,0.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2018,,1.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2019,,1.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2020,,1.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2021,,2.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2022,,2.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2023,,3.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IS,Iceland,2024,,2.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2014,,1150.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2015,,1177.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2016,,1181.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2017,,1149.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2018,,1080.8,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2019,,1112.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2020,,1292.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2021,,1237.1,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2022,,1198.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2023,,1145.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,IT,Italy,2024,,1202.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2014,,1.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2015,,3.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2016,,3.0,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2017,,2.8,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2018,,3.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2019,,3.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2020,,3.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2021,,3.9,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2022,,4.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2023,,5.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LT,Lithuania,2024,,8.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2014,,43.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2015,,47.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2016,,52.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2017,,53.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2018,,51.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2019,,49.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2020,,50.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2021,,49.9,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2022,,49.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2023,,48.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LU,Luxembourg,2024,,48.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,T,Total,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LV,Latvia,2014,,47.9,,,,,
