DATAFLOW,LAST UPDATE,freq,leg_stat,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Czechia,2022,67259,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2008,1700236,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2009,1688580,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2010,1603821,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2011,1556275,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2012,1528110,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2013,1555711,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2014,1532112,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2015,1457172,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2016,1407062,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2017,1380566,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2018,1342886,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2019,1319950,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2020,1306418,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2021,1252876,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Germany,2022,1309906,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2015,21766,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2016,21720,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2017,21117,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2018,21664,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2019,23990,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2020,25202,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2021,24868,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Denmark,2022,24825,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2008,151865,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2009,136163,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2010,118100,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2011,74290,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2012,83404,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2013,68049,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2014,66151,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2015,70658,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2016,78090,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2017,76657,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2018,77282,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2019,78075,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2020,77591,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2021,84039,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Greece,2022,106043,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2008,195269,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2009,211517,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2010,206607,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2011,247690,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2012,245610,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2013,251988,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2014,246143,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2015,273278,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2016,262184,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2017,267950,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2018,275809,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2019,283128,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2020,283190,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2021,306924,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Spain,2022,334801,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2013,405266,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2014,379471,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2015,379095,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2016,381857,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2017,393722,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2018,422277,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2019,395504,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2020,273648,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2021,135802,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Finland,2022,130046,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2008,931248,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2009,940602,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2010,919640,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2011,931242,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2012,924168,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2013,916387,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2014,933710,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2015,973606,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2016,951647,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2017,958877,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2018,1412283,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2019,1410257,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2020,1303236,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2021,1434097,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,France,2022,1442241,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2008,28715,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2009,29569,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2010,28605,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2011,28210,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2012,25131,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2013,21350,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2014,19050,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2015,18722,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2016,17749,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2017,16671,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2018,15627,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2019,17106,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2020,17396,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2021,18408,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Croatia,2022,18797,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2008,151045,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2009,138459,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2010,158121,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2011,150318,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2012,141410,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2013,139936,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2014,114279,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2015,99848,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2016,90309,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2017,87348,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2018,54863,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2019,131339,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2020,130473,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2021,141112,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Hungary,2022,136902,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2014,4788,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2015,4352,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2016,4141,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2017,4251,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2018,4338,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2019,4227,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2020,3972,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2021,4129,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Iceland,2022,3875,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2008,587833,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2009,593109,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2010,593478,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2011,617706,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2012,642992,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2013,671336,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2014,675975,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2015,659838,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2016,632447,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2017,616432,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2018,590951,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2019,590114,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2020,560709,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2021,565938,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Italy,2022,539609,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2008,499,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2009,544,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2010,142,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2011,437,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2012,187,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2014,606,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2015,598,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2016,577,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2019,164,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2020,192,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2021,156,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Liechtenstein,2022,174,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2008,22867,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2009,23716,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2010,24096,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2011,23965,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2012,28615,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2013,30162,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2014,30052,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2015,26289,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2016,20578,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2017,27168,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2018,23497,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2019,22818,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2020,24313,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2021,21223,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Lithuania,2022,21114,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2008,6942,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2009,7983,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2010,8593,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2011,9370,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2012,9806,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2013,10584,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2014,11376,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2015,10968,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2016,10481,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2017,8693,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2018,9357,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2019,11031,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2020,11934,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2021,12286,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Luxembourg,2022,12010,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2008,25829,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2009,26542,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2010,24972,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2011,24511,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2012,24576,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2013,21459,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2014,21178,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2015,22288,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2016,14078,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2017,13692,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2018,12713,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2019,12697,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2020,12144,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2021,11634,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Latvia,2022,11526,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2008,5852,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2009,5765,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2010,5067,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2011,4395,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2012,3751,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2013,4159,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2014,3682,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2015,3319,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2016,3132,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2017,3045,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2018,3794,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2019,3268,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2020,5916,,
ESTAT:CRIM_JUST_CTZ(1.0),16/07/24 23:00:00,Annual,Suspected person,Reporting country,Number,Montenegro,2021,4929,,
