DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Montenegro,2019,172,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Montenegro,2020,154,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Montenegro,2021,178,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Montenegro,2022,336,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,North Macedonia,2019,7,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,North Macedonia,2020,6,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,North Macedonia,2021,7,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,North Macedonia,2022,16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2016,5,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2017,3,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2018,8,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2019,4,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2020,16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2021,26,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Malta,2022,23,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2016,6905,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2017,6740,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2018,6630,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2019,6605,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2020,5890,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2021,5285,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Netherlands,2022,5415,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2016,46,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2017,82,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2018,36,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2019,47,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2020,40,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2021,31,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Norway,2022,41,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2016,7092,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2017,7417,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2018,10036,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2019,6241,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2020,7505,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2021,6109,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Poland,2022,5373,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2016,152,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2017,176,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2018,166,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2019,170,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2020,154,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2021,212,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Portugal,2022,175,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2016,1401,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2017,5435,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2018,4379,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2019,4090,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2020,3414,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2021,4017,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Romania,2022,3935,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2016,1348,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2017,1500,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2018,1179,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2019,1053,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2020,746,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2021,1171,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Serbia,2022,983,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2016,21037,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2017,21095,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2018,21031,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2019,20617,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2020,19791,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2021,21281,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Sweden,2022,19490,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2016,1159,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2017,971,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2018,213,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2019,219,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2020,312,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2021,248,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovenia,2022,623,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2016,105,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2017,167,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2018,151,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2019,136,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2020,131,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2021,186,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Slovakia,2022,137,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Türkiye,2016,4964,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Number,Kosovo*,2016,260,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2016,35.89,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2017,40.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2018,35.99,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2019,46.46,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2020,29.76,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2021,34.53,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Albania,2022,42.24,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2016,36.22,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2017,36.58,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2018,35.29,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2019,35.65,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2020,32.34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2021,32.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Austria,2022,34.36,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2016,45.60,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2017,40.49,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2018,41.49,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2019,42.33,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2020,37.60,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2021,42.09,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Belgium,2022,43.21,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2016,3.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2017,3.28,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2018,9.55,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2019,8.36,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2020,6.99,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2021,8.17,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Bulgaria,2022,7.81,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2016,45.02,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2017,40.25,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2018,0.22,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2019,0.16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2020,0.24,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2021,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Switzerland,2022,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2016,4.83,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2017,3.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2018,1.97,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2019,1.71,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2020,1.46,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2021,1.34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Cyprus,2022,2.65,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2016,28.04,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2017,25.74,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2018,24.47,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2019,21.96,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2020,15.79,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2021,13.30,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Czechia,2022,15.31,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2016,7.91,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2017,4.67,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2018,4.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2019,5.00,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2020,5.01,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2021,6.15,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Germany,2022,5.92,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2016,91.92,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2017,64.66,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2018,83.60,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2019,87.15,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2020,66.51,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2021,81.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Denmark,2022,59.27,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2017,22.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2018,28.50,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2019,5.43,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2020,6.09,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2021,6.54,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Estonia,2022,12.39,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2017,8.38,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2018,6.13,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2019,5.73,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2020,5.66,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2021,7.09,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Greece,2022,6.23,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2016,2.46,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2017,2.42,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2018,2.09,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2019,1.88,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2020,1.61,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2021,2.18,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Spain,2022,2.94,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2016,66.83,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2017,64.78,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2018,69.76,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2019,71.77,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2020,73.14,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2021,66.86,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Finland,2022,66.18,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2016,3.01,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2017,2.94,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2018,3.52,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2019,3.57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2020,3.40,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2021,4.04,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,France,2022,3.69,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2016,21.60,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2017,18.32,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2018,12.54,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2019,19.26,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2020,13.26,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2021,22.59,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Croatia,2022,30.73,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2016,11.85,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2017,13.07,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2018,22.89,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2019,18.48,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2020,24.33,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2021,66.96,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Hungary,2022,11.47,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Ireland,2017,0.08,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Ireland,2018,0.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Ireland,2019,0.10,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Ireland,2020,0.14,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Ireland,2021,0.16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Ireland,2022,0.08,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2016,35.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2017,5.90,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2018,5.57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2019,5.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2020,6.32,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2021,6.49,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Italy,2022,6.22,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Liechtenstein,2016,10.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Liechtenstein,2017,15.87,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Liechtenstein,2018,36.73,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Corruption,Per hundred thousand inhabitants,Liechtenstein,2019,28.66,,
