DATAFLOW,LAST UPDATE,freq,sex,age,citizen,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Luxembourg,2024,3.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2015,25.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2016,23.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2017,25.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2018,23.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2019,24.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2020,22.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2021,21.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2022,24.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2023,28.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Latvia,2024,28.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2015,13.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2016,14.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2017,13.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2018,21.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2019,16.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2020,15.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2021,14.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Montenegro,2022,11.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,North Macedonia,2015,20.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,North Macedonia,2016,24.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,North Macedonia,2017,37.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,North Macedonia,2018,34.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,North Macedonia,2019,26.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,North Macedonia,2020,22.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2015,1.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2016,1.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2017,3.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2018,3.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2019,3.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2020,2.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2021,0.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2022,0.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Malta,2023,1.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2015,8.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2016,5.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2017,2.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2018,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2019,9.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2020,2.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2021,9.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2022,10.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2023,8.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Netherlands,2024,10.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2015,7.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2016,6.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2017,5.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2018,6.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2019,4.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2020,6.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2021,7.7,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2022,5.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2023,4.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Norway,2024,6.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2015,1.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2016,1.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2017,0.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2018,8.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2019,3.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2020,2.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2021,5.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2022,5.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Poland,2023,7.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2015,8.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2016,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2017,5.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2018,4.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2019,6.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2020,2.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2021,5.3,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2022,6.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Portugal,2023,2.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2015,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2016,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2018,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2019,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2020,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2021,,m,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2022,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2023,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Romania,2024,6.5,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2015,28.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2016,20.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2017,19.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2018,26.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2019,15.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2020,1.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2021,0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2022,3.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Serbia,2023,2.6,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2015,3.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2016,4.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2017,4.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2018,4.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2019,8.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2020,6.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2021,6.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2022,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2023,9.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Sweden,2024,8.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2015,5.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2016,10.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2017,7.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2018,7.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2019,6.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2020,4.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2021,4.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2022,5.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2023,4.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovenia,2024,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2015,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2016,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2018,10.5,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2019,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2020,0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2021,0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2022,0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Slovakia,2023,4.2,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2015,2.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2016,5.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2017,3.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2018,8.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2019,3.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2020,4.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2021,4.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2022,5.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Türkiye,2023,5.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,United Kingdom,2015,2.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,United Kingdom,2016,3.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,United Kingdom,2017,3.6,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,United Kingdom,2018,4.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Bad or very bad,Percentage,Kosovo*,2018,13.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Albania,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Albania,2018,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Albania,2019,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Albania,2020,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Albania,2021,7.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2015,21.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2016,19.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2017,19.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2018,20.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2019,24.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2020,19.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2021,21.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,Non-EU27 countries (from 2020) nor reporting country,Fair,Percentage,Austria,2022,19.4,,
