DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Latvia,2020,53.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Latvia,2021,50.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Latvia,2022,54.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Latvia,2023,51.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Latvia,2024,49.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2015,76.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2016,68.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2017,74.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2018,72.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2019,62.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2020,58.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2021,57.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Montenegro,2022,60.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,North Macedonia,2015,72.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,North Macedonia,2016,74.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,North Macedonia,2017,64.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,North Macedonia,2018,62.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,North Macedonia,2019,66.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,North Macedonia,2020,68.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2015,30.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2016,25.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2017,21.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2018,15.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2019,20.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2020,24.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2021,21.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2022,19.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Malta,2023,19.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2015,46.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2016,42.1,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2017,43.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2018,40.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2019,41.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2020,39.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2021,36.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2022,33.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2023,36.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Netherlands,2024,37.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2015,33.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2016,31.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2017,30.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2018,36.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2019,38.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2020,34.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2021,35.0,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2022,35.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2023,36.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Norway,2024,36.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2015,54.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2016,52.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2017,52.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2018,47.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2019,44.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2020,38.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2021,37.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2022,36.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Poland,2023,37.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2015,48.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2016,46.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2017,45.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2018,43.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2019,44.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2020,35.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2021,33.6,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2022,36.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Portugal,2023,34.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2015,59.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2016,59.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2017,58.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2018,52.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2019,51.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2020,55.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2021,55.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2022,47.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2023,58.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Romania,2024,46.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2015,62.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2016,56.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2017,60.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2018,50.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2019,47.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2020,55.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2021,52.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2022,54.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Serbia,2023,53.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2015,32.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2016,33.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2017,34.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2018,32.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2019,31.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2020,30.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2021,30.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2022,31.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2023,34.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Sweden,2024,34.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2015,56.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2016,54.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2017,52.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2018,45.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2019,46.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2020,45.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2021,40.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2022,37.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2023,34.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovenia,2024,33.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2015,45.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2016,49.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2017,46.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2018,43.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2019,41.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2020,37.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2021,34.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2022,34.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Slovakia,2023,34.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2015,36.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2016,33.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2017,29.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2018,27.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2019,29.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2020,30.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2021,33.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2022,31.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Türkiye,2023,27.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,United Kingdom,2015,50.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,United Kingdom,2016,48.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,United Kingdom,2017,41.6,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,United Kingdom,2018,43.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,One adult younger than 65 years,Total,Percentage,Kosovo*,2018,60.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Albania,2017,53.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Albania,2018,47.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Albania,2019,44.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Albania,2020,38.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Albania,2021,40.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2015,22.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2016,22.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2017,20.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2018,20.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2019,18.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2020,17.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2021,18.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2022,19.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Austria,2023,22.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2015,25.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2016,26.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2017,25.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2018,24.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2019,25.3,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2020,23.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2021,22.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2022,22.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2023,21.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Belgium,2024,21.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2015,53.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2016,54.2,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2017,53.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2018,32.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2019,36.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2020,43.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2021,36.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2022,42.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2023,46.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Bulgaria,2024,45.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2015,21.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2016,21.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2017,20.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2018,20.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2019,20.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2020,19.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2021,18.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2022,18.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Switzerland,2023,18.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2015,60.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2016,56.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2017,50.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2018,49.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2019,47.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2020,44.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2021,43.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2022,39.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Total,Total,Percentage,Cyprus,2023,37.6,,
