DATAFLOW,LAST UPDATE,freq,leg_stat,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2014,653.26,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2015,616.05,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2016,527.40,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2017,543.05,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2018,502.99,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2019,497.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2020,429.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2021,473.10,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Cyprus,2022,591.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2008,1180.01,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2009,1182.02,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2010,1075.09,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2011,1096.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2012,1075.88,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2013,1118.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2014,1088.16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2015,964.08,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2016,867.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2017,820.38,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2018,801.03,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2019,809.49,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2020,705.12,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2021,664.60,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Czechia,2022,717.66,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2008,2743.56,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2009,2744.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2010,2631.72,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2011,2633.74,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2012,2606.96,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2013,2600.67,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2014,2661.35,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2015,2917.62,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2016,2872.88,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2017,2584.63,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2018,2477.60,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2019,2432.22,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2020,2368.28,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2021,2275.27,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Germany,2022,2515.44,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2015,621.59,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2016,610.63,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2017,584.61,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2018,588.84,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2019,621.42,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2020,613.51,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2021,608.80,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Denmark,2022,631.90,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Estonia,2008,1363.45,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Estonia,2009,1169.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Estonia,2010,1269.34,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Estonia,2011,1484.89,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2008,1933.79,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2009,1772.86,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2010,1541.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2011,1177.01,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2012,1087.15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2013,897.62,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2014,917.64,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2015,1016.40,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2016,1034.28,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2017,1072.07,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2018,1156.83,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2019,1140.42,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2020,1055.54,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2021,1100.94,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Greece,2022,1384.06,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2008,768.14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2009,722.43,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2010,694.57,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2011,809.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2012,789.46,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2013,802.11,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2014,752.33,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2015,813.13,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2016,786.11,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2017,801.15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2018,834.04,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2019,865.28,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2020,874.26,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2021,952.88,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Spain,2022,1067.96,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2008,7583.67,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2009,8386.68,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2010,8651.62,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2011,8696.45,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2012,7718.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2013,7829.49,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2014,7318.53,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2015,7282.44,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2016,7325.12,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2017,7531.69,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2018,8073.71,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2019,7563.97,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2020,5305.64,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2021,2731.65,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Finland,2022,2623.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2008,1831.66,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2009,1825.69,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2010,1772.87,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2011,1804.51,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2012,1765.03,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2013,1686.00,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2014,1686.15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2015,1642.69,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2016,1589.53,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2017,1711.48,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2018,2553.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2019,2561.61,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2020,2369.18,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2021,2618.29,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,France,2022,2656.25,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2008,736.09,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2009,752.50,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2010,726.31,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2011,720.98,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2012,642.03,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2013,524.38,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2014,471.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2015,468.20,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2016,446.90,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2017,430.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2018,423.80,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2019,458.14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2020,467.35,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2021,511.75,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Croatia,2022,541.23,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2008,1556.43,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2009,1434.16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2010,1636.26,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2011,1569.60,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2012,1485.70,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2013,1464.42,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2014,1210.30,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2015,1066.85,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2016,988.26,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2017,933.16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2018,592.56,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2019,1389.98,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2020,1418.89,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2021,1504.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Hungary,2022,1484.40,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Ireland,2019,2506.83,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Ireland,2020,2189.17,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Ireland,2021,2017.13,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Ireland,2022,2086.84,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2009,1444.73,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2011,1223.10,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2012,1161.23,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2014,1745.63,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2015,1197.20,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2016,1648.28,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2017,1806.42,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2018,1892.95,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2019,1798.64,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2020,1567.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2021,1592.77,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Iceland,2022,1547.12,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2008,1517.05,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2009,1473.09,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2010,1466.19,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2011,1517.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2012,1572.37,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2013,1638.73,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2014,1613.69,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2015,1582.76,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2016,1473.14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2017,1450.14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2018,1437.25,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2019,1428.79,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2020,1343.65,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2021,1402.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Italy,2022,1386.78,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2008,3937.10,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2009,4203.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2010,2922.49,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2011,3814.77,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2012,1601.10,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2014,4581.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2015,4568.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2016,4377.76,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2019,1362.76,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Liechtenstein,2020,1553.67,,
