DATAFLOW,LAST UPDATE,freq,unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2015,15019,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2016,15599,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2017,15835,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2018,18488,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2019,19293,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2020,19443,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2021,18067,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Germany,2022,18699,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2015,21288,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2016,23911,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2017,22745,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2018,23036,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2019,23360,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2020,20972,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2021,24481,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Denmark,2022,25250,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,11374,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,11474,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,11875,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,12542,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,12821,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,14887,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,14491,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2015,11382,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2016,11487,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2017,11884,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2018,12554,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2019,12832,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 18 countries (2014),2020,14894,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2015,11374,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2016,11474,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2017,11875,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2018,12542,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2019,12821,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2020,14887,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area - 19 countries  (2015-2022),2021,14491,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2015,11364,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2016,11466,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2017,11862,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2018,12529,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2019,12811,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2021,14394,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Euro area – 20 countries (from 2023),2022,15448,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2015,6152,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2016,6568,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2017,7038,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2018,8079,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2019,8809,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2020,9884,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2021,9838,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Estonia,2022,11041,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2015,4596,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2016,4838,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2017,5156,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2018,5416,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2019,5860,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2020,6471,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2021,6242,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Greece,2022,6800,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2015,7359,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2016,7933,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2017,8336,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2018,8826,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2019,8954,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2020,9503,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2021,8420,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Spain,2022,9707,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,13043,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,13168,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,12397,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,13262,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,13506,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2015,13053,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2016,13176,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2017,12408,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2018,13274,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2019,13515,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2015,11475,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2016,11598,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2017,11990,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2018,12605,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2019,12908,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2020,14905,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2021,14476,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2022,15483,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2015,13043,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2016,13168,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2017,12397,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2018,13262,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2019,13506,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2015,15887,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2016,17512,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2017,18089,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2018,17622,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2019,18882,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2020,18219,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2021,20390,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Finland,2022,22373,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2015,14734,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2016,14856,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2017,14542,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2018,15164,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2019,13854,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2020,13462,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2021,14810,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,France,2022,14754,p,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2015,3704,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2016,4514,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2017,3815,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2018,4307,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2019,5365,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2020,6473,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2021,6290,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Croatia,2022,6719,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2015,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2016,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2017,6251,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2018,4692,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2019,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2021,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Hungary,2022,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2015,17782,,
