reason,apprehen,geo,TIME_PERIOD,Migrants number,Migrants number per 100k inhabitants
Other reason,"At the border crossing point – at sea, land, air",Liechtenstein,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Liechtenstein,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Lithuania,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Lithuania,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Lithuania,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Luxembourg,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Luxembourg,2022,40,6.2
Other reason,"At the border crossing point – at sea, land, air",Luxembourg,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Latvia,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Latvia,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Latvia,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Montenegro,2021,5,0.81
Other reason,"At the border crossing point – at sea, land, air",Montenegro,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Montenegro,2023,205,33.24
Other reason,"At the border crossing point – at sea, land, air",Malta,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Malta,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Malta,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Netherlands,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Netherlands,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Netherlands,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Norway,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Norway,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Poland,2021,2390,6.45
Other reason,"At the border crossing point – at sea, land, air",Poland,2022,770,2.09
Other reason,"At the border crossing point – at sea, land, air",Poland,2023,950,2.58
Other reason,"At the border crossing point – at sea, land, air",Portugal,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Portugal,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Portugal,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Romania,2021,3105,16.17
Other reason,"At the border crossing point – at sea, land, air",Romania,2022,4900,25.73
Other reason,"At the border crossing point – at sea, land, air",Romania,2023,8325,43.69
Other reason,"At the border crossing point – at sea, land, air",Sweden,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Sweden,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Sweden,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Slovenia,2021,975,46.23
Other reason,"At the border crossing point – at sea, land, air",Slovenia,2022,45,2.14
Other reason,"At the border crossing point – at sea, land, air",Slovenia,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Slovakia,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Slovakia,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Slovakia,2023,0,0.0
Other reason,In the external border area,Austria,2021,0,0.0
Other reason,In the external border area,Austria,2022,0,0.0
Other reason,In the external border area,Austria,2023,0,0.0
Other reason,In the external border area,Belgium,2021,0,0.0
Other reason,In the external border area,Belgium,2022,965,8.31
Other reason,In the external border area,Belgium,2023,785,6.68
Other reason,In the external border area,Bulgaria,2021,1675,25.64
Other reason,In the external border area,Bulgaria,2022,0,0.0
Other reason,In the external border area,Bulgaria,2023,0,0.0
Other reason,In the external border area,Switzerland,2020,0,0.0
Other reason,In the external border area,Switzerland,2021,0,0.0
Other reason,In the external border area,Switzerland,2022,0,0.0
Other reason,In the external border area,Switzerland,2023,0,0.0
Other reason,In the external border area,Cyprus,2021,0,0.0
Other reason,In the external border area,Cyprus,2022,0,0.0
Other reason,In the external border area,Cyprus,2023,5,0.54
Other reason,In the external border area,Czechia,2021,330,3.14
Other reason,In the external border area,Czechia,2022,200,1.9
Other reason,In the external border area,Czechia,2023,0,0.0
Other reason,In the external border area,Germany,2021,0,0.0
Other reason,In the external border area,Germany,2022,0,0.0
Other reason,In the external border area,Germany,2023,0,0.0
Other reason,In the external border area,Denmark,2021,0,0.0
Other reason,In the external border area,Denmark,2022,5,0.09
Other reason,In the external border area,Denmark,2023,0,0.0
Other reason,In the external border area,Estonia,2021,0,0.0
Other reason,In the external border area,Estonia,2022,0,0.0
Other reason,In the external border area,Estonia,2023,0,0.0
Other reason,In the external border area,Greece,2021,0,0.0
Other reason,In the external border area,Greece,2022,15,0.14
Other reason,In the external border area,Greece,2023,0,0.0
Other reason,In the external border area,Spain,2021,0,0.0
Other reason,In the external border area,Spain,2022,0,0.0
Other reason,In the external border area,Spain,2023,0,0.0
Other reason,In the external border area,European Union - 27 countries (from 2020),2023,23630,
Other reason,In the external border area,Finland,2021,0,0.0
Other reason,In the external border area,Finland,2022,0,0.0
Other reason,In the external border area,Finland,2023,0,0.0
Other reason,In the external border area,France,2021,440,0.65
Other reason,In the external border area,France,2022,725,1.07
Other reason,In the external border area,France,2023,835,1.22
Other reason,In the external border area,Croatia,2021,25,0.64
Other reason,In the external border area,Croatia,2022,20,0.52
Other reason,In the external border area,Croatia,2023,145,3.77
Other reason,In the external border area,Hungary,2021,3750,38.85
Other reason,In the external border area,Hungary,2022,2355,24.5
Other reason,In the external border area,Hungary,2023,2410,25.1
Other reason,In the external border area,Ireland,2019,0,0.0
Other reason,In the external border area,Ireland,2020,0,0.0
Other reason,In the external border area,Ireland,2021,0,0.0
Other reason,In the external border area,Ireland,2022,0,0.0
Other reason,In the external border area,Ireland,2023,0,0.0
Other reason,In the external border area,Iceland,2021,0,0.0
Other reason,In the external border area,Italy,2021,0,0.0
Other reason,In the external border area,Italy,2022,1390,2.35
Other reason,In the external border area,Italy,2023,2240,3.8
Other reason,In the external border area,Liechtenstein,2021,0,0.0
Other reason,In the external border area,Liechtenstein,2022,0,0.0
Other reason,In the external border area,Liechtenstein,2023,0,0.0
Other reason,In the external border area,Lithuania,2021,0,0.0
Other reason,In the external border area,Lithuania,2022,0,0.0
Other reason,In the external border area,Lithuania,2023,0,0.0
Other reason,In the external border area,Luxembourg,2021,0,0.0
Other reason,In the external border area,Luxembourg,2022,40,6.2
Other reason,In the external border area,Luxembourg,2023,0,0.0
Other reason,In the external border area,Latvia,2021,0,0.0
Other reason,In the external border area,Latvia,2022,0,0.0
Other reason,In the external border area,Latvia,2023,0,0.0
Other reason,In the external border area,Montenegro,2021,5,0.81
Other reason,In the external border area,Montenegro,2022,0,0.0
Other reason,In the external border area,Montenegro,2023,205,33.24
Other reason,In the external border area,Malta,2021,0,0.0
Other reason,In the external border area,Malta,2022,0,0.0
Other reason,In the external border area,Malta,2023,0,0.0
Other reason,In the external border area,Netherlands,2021,0,0.0
Other reason,In the external border area,Netherlands,2022,0,0.0
Other reason,In the external border area,Netherlands,2023,0,0.0
Other reason,In the external border area,Norway,2021,0,0.0
Other reason,In the external border area,Norway,2022,0,0.0
Other reason,In the external border area,Poland,2021,2395,6.46
Other reason,In the external border area,Poland,2022,1250,3.39
Other reason,In the external border area,Poland,2023,1295,3.52
Other reason,In the external border area,Portugal,2021,0,0.0
Other reason,In the external border area,Portugal,2022,0,0.0
Other reason,In the external border area,Portugal,2023,0,0.0
Other reason,In the external border area,Romania,2021,9000,46.87
Other reason,In the external border area,Romania,2022,11385,59.79
Other reason,In the external border area,Romania,2023,15910,83.5
Other reason,In the external border area,Sweden,2021,285,2.75
Other reason,In the external border area,Sweden,2022,0,0.0
Other reason,In the external border area,Sweden,2023,0,0.0
Other reason,In the external border area,Slovenia,2021,975,46.23
Other reason,In the external border area,Slovenia,2022,45,2.14
Other reason,In the external border area,Slovenia,2023,0,0.0
Other reason,In the external border area,Slovakia,2021,0,0.0
Other reason,In the external border area,Slovakia,2022,0,0.0
Other reason,In the external border area,Slovakia,2023,0,0.0
Other reason,In the inland area,Austria,2021,38410,429.99
Other reason,In the inland area,Austria,2022,0,0.0
Other reason,In the inland area,Belgium,2021,10885,94.2
Other reason,In the inland area,Belgium,2022,9820,84.53
Other reason,In the inland area,Belgium,2023,9945,84.69
Other reason,In the inland area,Bulgaria,2021,0,0.0
Other reason,In the inland area,Bulgaria,2022,0,0.0
Other reason,In the inland area,Bulgaria,2023,0,0.0
Other reason,In the inland area,Switzerland,2020,0,0.0
Other reason,In the inland area,Switzerland,2021,0,0.0
Other reason,In the inland area,Switzerland,2022,0,0.0
Other reason,In the inland area,Switzerland,2023,0,0.0
Other reason,In the inland area,Cyprus,2021,0,0.0
Other reason,In the inland area,Cyprus,2022,0,0.0
Other reason,In the inland area,Cyprus,2023,65,7.06
Other reason,In the inland area,Czechia,2021,2785,26.54
Other reason,In the inland area,Czechia,2022,1225,11.65
Other reason,In the inland area,Czechia,2023,550,5.08
Other reason,In the inland area,Germany,2021,0,0.0
Other reason,In the inland area,Germany,2022,132900,159.66
Other reason,In the inland area,Germany,2023,173105,205.2
Other reason,In the inland area,Denmark,2021,20,0.34
Other reason,In the inland area,Denmark,2022,50,0.85
Other reason,In the inland area,Denmark,2023,20,0.34
Other reason,In the inland area,Estonia,2021,0,0.0
Other reason,In the inland area,Estonia,2022,0,0.0
Other reason,In the inland area,Estonia,2023,0,0.0
Other reason,In the inland area,Greece,2021,0,0.0
Other reason,In the inland area,Greece,2022,0,0.0
Other reason,In the inland area,Greece,2023,0,0.0
Other reason,In the inland area,Spain,2021,0,0.0
Other reason,In the inland area,Spain,2022,0,0.0
Other reason,In the inland area,Spain,2023,0,0.0
Other reason,In the inland area,European Union - 27 countries (from 2020),2023,308925,
Other reason,In the inland area,Finland,2021,335,6.05
Other reason,In the inland area,Finland,2022,285,5.14
Other reason,In the inland area,Finland,2023,0,0.0
Other reason,In the inland area,France,2021,109055,161.02
Other reason,In the inland area,France,2022,104975,154.47
Other reason,In the inland area,France,2023,107900,158.27
Other reason,In the inland area,Croatia,2021,90,2.31
Other reason,In the inland area,Croatia,2022,140,3.62
Other reason,In the inland area,Croatia,2023,315,8.18
Other reason,In the inland area,Hungary,2021,350,3.63
Other reason,In the inland area,Hungary,2022,305,3.17
Other reason,In the inland area,Hungary,2023,395,4.11
Other reason,In the inland area,Ireland,2019,0,0.0
Other reason,In the inland area,Ireland,2020,0,0.0
Other reason,In the inland area,Ireland,2021,55,1.09
Other reason,In the inland area,Ireland,2022,60,1.16
Other reason,In the inland area,Ireland,2023,155,2.94
Other reason,In the inland area,Iceland,2021,0,0.0
Other reason,In the inland area,Italy,2021,0,0.0
Other reason,In the inland area,Italy,2022,0,0.0
Other reason,In the inland area,Italy,2023,0,0.0
Other reason,In the inland area,Liechtenstein,2021,0,0.0
Other reason,In the inland area,Liechtenstein,2022,0,0.0
Other reason,In the inland area,Liechtenstein,2023,0,0.0
Other reason,In the inland area,Lithuania,2021,0,0.0
Other reason,In the inland area,Lithuania,2022,0,0.0
Other reason,In the inland area,Lithuania,2023,0,0.0
Other reason,In the inland area,Luxembourg,2021,1045,164.64
Other reason,In the inland area,Luxembourg,2022,975,151.07
Other reason,In the inland area,Luxembourg,2023,185,28.0
Other reason,In the inland area,Latvia,2021,0,0.0
Other reason,In the inland area,Latvia,2022,0,0.0
Other reason,In the inland area,Latvia,2023,0,0.0
Other reason,In the inland area,Montenegro,2021,5,0.81
Other reason,In the inland area,Montenegro,2022,0,0.0
Other reason,In the inland area,Montenegro,2023,10,1.62
Other reason,In the inland area,Malta,2021,125,24.22
Other reason,In the inland area,Malta,2022,800,153.79
Other reason,In the inland area,Malta,2023,875,161.42
Other reason,In the inland area,Netherlands,2021,4915,28.13
Other reason,In the inland area,Netherlands,2022,5470,31.1
Other reason,In the inland area,Netherlands,2023,6475,36.35
Other reason,In the inland area,Norway,2021,0,0.0
Other reason,In the inland area,Norway,2022,1365,25.16
Other reason,In the inland area,Norway,2023,1375,25.05
Other reason,In the inland area,Poland,2021,4055,10.94
Other reason,In the inland area,Poland,2022,3800,10.3
Other reason,In the inland area,Poland,2023,6470,17.6
Other reason,In the inland area,Portugal,2021,90,0.87
Other reason,In the inland area,Portugal,2022,45,0.43
Other reason,In the inland area,Portugal,2023,20,0.19
Other reason,In the inland area,Romania,2021,215,1.12
Other reason,In the inland area,Romania,2022,485,2.55
Other reason,In the inland area,Romania,2023,400,2.1
Other reason,In the inland area,Sweden,2021,0,0.0
Other reason,In the inland area,Sweden,2022,2050,19.61
Other reason,In the inland area,Sweden,2023,1740,16.54
Other reason,In the inland area,Slovenia,2021,1690,80.13
Other reason,In the inland area,Slovenia,2022,175,8.3
Other reason,In the inland area,Slovenia,2023,280,13.23
Other reason,In the inland area,Slovakia,2021,5,0.09
Other reason,In the inland area,Slovakia,2022,10,0.18
Other reason,In the inland area,Slovakia,2023,30,0.55
Other reason,Total,Austria,2021,38410,429.99
Other reason,Total,Austria,2022,0,0.0
Other reason,Total,Austria,2023,0,0.0
Other reason,Total,Belgium,2021,10885,94.2
Other reason,Total,Belgium,2022,10790,92.88
Other reason,Total,Belgium,2023,10730,91.38
Other reason,Total,Bulgaria,2021,1675,25.64
Other reason,Total,Bulgaria,2022,0,0.0
Other reason,Total,Bulgaria,2023,0,0.0
Other reason,Total,Switzerland,2020,0,0.0
Other reason,Total,Switzerland,2021,0,0.0
Other reason,Total,Switzerland,2022,0,0.0
Other reason,Total,Switzerland,2023,0,0.0
Other reason,Total,Cyprus,2021,0,0.0
Other reason,Total,Cyprus,2022,0,0.0
Other reason,Total,Cyprus,2023,75,8.15
Other reason,Total,Czechia,2021,3115,29.68
Other reason,Total,Czechia,2022,1425,13.55
Other reason,Total,Czechia,2023,550,5.08
Other reason,Total,Germany,2021,0,0.0
Other reason,Total,Germany,2022,132900,159.66
Other reason,Total,Germany,2023,173105,205.2
Other reason,Total,Denmark,2021,20,0.34
Other reason,Total,Denmark,2022,55,0.94
Other reason,Total,Denmark,2023,25,0.42
Other reason,Total,Estonia,2021,0,0.0
Other reason,Total,Estonia,2022,0,0.0
Other reason,Total,Estonia,2023,0,0.0
Other reason,Total,Greece,2021,0,0.0
Other reason,Total,Greece,2022,15,0.14
Other reason,Total,Greece,2023,0,0.0
Other reason,Total,Spain,2021,0,0.0
Other reason,Total,Spain,2022,0,0.0
Other reason,Total,Spain,2023,0,0.0
Other reason,Total,European Union - 27 countries (from 2020),2023,332560,
Other reason,Total,Finland,2021,335,6.05
Other reason,Total,Finland,2022,285,5.14
Other reason,Total,Finland,2023,0,0.0
Other reason,Total,France,2021,109495,161.67
Other reason,Total,France,2022,105700,155.54
Other reason,Total,France,2023,108735,159.5
Other reason,Total,Croatia,2021,115,2.95
Other reason,Total,Croatia,2022,165,4.27
Other reason,Total,Croatia,2023,460,11.95
Other reason,Total,Hungary,2021,4100,42.48
Other reason,Total,Hungary,2022,2665,27.73
Other reason,Total,Hungary,2023,2805,29.22
Other reason,Total,Ireland,2019,0,0.0
Other reason,Total,Ireland,2020,0,0.0
Other reason,Total,Ireland,2021,55,1.09
Other reason,Total,Ireland,2022,60,1.16
Other reason,Total,Ireland,2023,155,2.94
Other reason,Total,Iceland,2021,0,0.0
Other reason,Total,Italy,2021,0,0.0
Other reason,Total,Italy,2022,1390,2.35
Other reason,Total,Italy,2023,2240,3.8
Other reason,Total,Liechtenstein,2021,0,0.0
Other reason,Total,Liechtenstein,2022,0,0.0
Other reason,Total,Liechtenstein,2023,0,0.0
Other reason,Total,Lithuania,2021,0,0.0
Other reason,Total,Lithuania,2022,0,0.0
Other reason,Total,Lithuania,2023,0,0.0
Other reason,Total,Luxembourg,2021,1045,164.64
Other reason,Total,Luxembourg,2022,1015,157.27
Other reason,Total,Luxembourg,2023,185,28.0
Other reason,Total,Latvia,2021,0,0.0
Other reason,Total,Latvia,2022,0,0.0
Other reason,Total,Latvia,2023,0,0.0
Other reason,Total,Montenegro,2021,10,1.61
Other reason,Total,Montenegro,2022,0,0.0
Other reason,Total,Montenegro,2023,215,34.86
Other reason,Total,Malta,2021,125,24.22
Other reason,Total,Malta,2022,800,153.79
Other reason,Total,Malta,2023,875,161.42
Other reason,Total,Netherlands,2021,4915,28.13
Other reason,Total,Netherlands,2022,5470,31.1
Other reason,Total,Netherlands,2023,6475,36.35
Other reason,Total,Norway,2021,0,0.0
Other reason,Total,Norway,2022,1365,25.16
Other reason,Total,Norway,2023,1375,25.05
Other reason,Total,Poland,2021,6450,17.4
Other reason,Total,Poland,2022,5045,13.68
Other reason,Total,Poland,2023,7765,21.13
Other reason,Total,Portugal,2021,90,0.87
Other reason,Total,Portugal,2022,45,0.43
Other reason,Total,Portugal,2023,20,0.19
Other reason,Total,Romania,2021,9215,47.99
Other reason,Total,Romania,2022,11870,62.33
Other reason,Total,Romania,2023,16310,85.6
Other reason,Total,Sweden,2021,285,2.75
Other reason,Total,Sweden,2022,2050,19.61
Other reason,Total,Sweden,2023,1740,16.54
Other reason,Total,Slovenia,2021,2665,126.36
Other reason,Total,Slovenia,2022,225,10.68
Other reason,Total,Slovenia,2023,280,13.23
Other reason,Total,Slovakia,2021,10,0.18
Other reason,Total,Slovakia,2022,10,0.18
Other reason,Total,Slovakia,2023,30,0.55
Total,Between border crossing points - at land,Austria,2021,0,0.0
Total,Between border crossing points - at land,Austria,2022,0,0.0
Total,Between border crossing points - at land,Belgium,2021,0,0.0
Total,Between border crossing points - at land,Belgium,2022,0,0.0
Total,Between border crossing points - at land,Belgium,2023,0,0.0
Total,Between border crossing points - at land,Bulgaria,2021,1995,30.54
Total,Between border crossing points - at land,Bulgaria,2022,5645,87.08
Total,Between border crossing points - at land,Bulgaria,2023,3795,58.86
Total,Between border crossing points - at land,Switzerland,2020,0,0.0
Total,Between border crossing points - at land,Switzerland,2021,0,0.0
Total,Between border crossing points - at land,Switzerland,2022,0,0.0
Total,Between border crossing points - at land,Switzerland,2023,0,0.0
Total,Between border crossing points - at land,Cyprus,2021,0,0.0
Total,Between border crossing points - at land,Cyprus,2022,0,0.0
Total,Between border crossing points - at land,Cyprus,2023,5700,619.09
Total,Between border crossing points - at land,Czechia,2021,0,0.0
Total,Between border crossing points - at land,Czechia,2022,0,0.0
Total,Between border crossing points - at land,Czechia,2023,0,0.0
Total,Between border crossing points - at land,Germany,2021,0,0.0
Total,Between border crossing points - at land,Germany,2022,0,0.0
Total,Between border crossing points - at land,Germany,2023,0,0.0
Total,Between border crossing points - at land,Denmark,2021,0,0.0
Total,Between border crossing points - at land,Denmark,2022,5,0.09
Total,Between border crossing points - at land,Denmark,2023,5,0.08
Total,Between border crossing points - at land,Estonia,2021,0,0.0
Total,Between border crossing points - at land,Estonia,2022,5,0.38
Total,Between border crossing points - at land,Estonia,2023,10,0.73
Total,Between border crossing points - at land,Greece,2021,6035,56.51
Total,Between border crossing points - at land,Greece,2022,7165,68.5
Total,Between border crossing points - at land,Greece,2023,7620,73.17
Total,Between border crossing points - at land,Spain,2021,0,0.0
Total,Between border crossing points - at land,Spain,2022,0,0.0
Total,Between border crossing points - at land,Spain,2023,0,0.0
Total,Between border crossing points - at land,European Union - 27 countries (from 2020),2023,135655,
Total,Between border crossing points - at land,Finland,2021,0,0.0
Total,Between border crossing points - at land,Finland,2022,0,0.0
Total,Between border crossing points - at land,Finland,2023,15,0.27
Total,Between border crossing points - at land,France,2023,0,0.0
Total,Between border crossing points - at land,Croatia,2021,1165,29.93
Total,Between border crossing points - at land,Croatia,2022,11695,302.8
Total,Between border crossing points - at land,Croatia,2023,12175,316.16
Total,Between border crossing points - at land,Hungary,2021,61410,636.28
Total,Between border crossing points - at land,Hungary,2022,132685,1380.64
Total,Between border crossing points - at land,Hungary,2023,90430,942.0
Total,Between border crossing points - at land,Ireland,2019,0,0.0
Total,Between border crossing points - at land,Ireland,2020,0,0.0
Total,Between border crossing points - at land,Ireland,2021,0,0.0
Total,Between border crossing points - at land,Ireland,2022,0,0.0
Total,Between border crossing points - at land,Ireland,2023,0,0.0
Total,Between border crossing points - at land,Iceland,2021,0,0.0
Total,Between border crossing points - at land,Italy,2021,0,0.0
Total,Between border crossing points - at land,Italy,2022,0,0.0
Total,Between border crossing points - at land,Italy,2023,0,0.0
Total,Between border crossing points - at land,Liechtenstein,2021,0,0.0
Total,Between border crossing points - at land,Liechtenstein,2022,0,0.0
Total,Between border crossing points - at land,Liechtenstein,2023,0,0.0
Total,Between border crossing points - at land,Lithuania,2021,0,0.0
Total,Between border crossing points - at land,Lithuania,2022,0,0.0
Total,Between border crossing points - at land,Lithuania,2023,0,0.0
Total,Between border crossing points - at land,Luxembourg,2021,0,0.0
Total,Between border crossing points - at land,Luxembourg,2022,0,0.0
Total,Between border crossing points - at land,Luxembourg,2023,0,0.0
Total,Between border crossing points - at land,Latvia,2021,50,2.64
Total,Between border crossing points - at land,Latvia,2022,240,12.79
Total,Between border crossing points - at land,Latvia,2023,6575,349.18
Total,Between border crossing points - at land,Montenegro,2021,5,0.81
Total,Between border crossing points - at land,Montenegro,2022,85,13.76
Total,Between border crossing points - at land,Montenegro,2023,10,1.62
Total,Between border crossing points - at land,Malta,2021,0,0.0
Total,Between border crossing points - at land,Malta,2022,0,0.0
Total,Between border crossing points - at land,Malta,2023,0,0.0
Total,Between border crossing points - at land,Netherlands,2021,0,0.0
Total,Between border crossing points - at land,Netherlands,2022,0,0.0
Total,Between border crossing points - at land,Netherlands,2023,0,0.0
Total,Between border crossing points - at land,Norway,2021,0,0.0
Total,Between border crossing points - at land,Norway,2022,0,0.0
Total,Between border crossing points - at land,Poland,2021,2895,7.81
Total,Between border crossing points - at land,Poland,2022,500,1.36
Total,Between border crossing points - at land,Poland,2023,355,0.97
Total,Between border crossing points - at land,Portugal,2021,0,0.0
Total,Between border crossing points - at land,Portugal,2022,0,0.0
Total,Between border crossing points - at land,Portugal,2023,0,0.0
Total,Between border crossing points - at land,Romania,2021,5895,30.7
Total,Between border crossing points - at land,Romania,2022,8260,43.38
Total,Between border crossing points - at land,Romania,2023,8315,43.64
Total,Between border crossing points - at land,Sweden,2021,0,0.0
Total,Between border crossing points - at land,Sweden,2022,0,0.0
Total,Between border crossing points - at land,Sweden,2023,0,0.0
Total,Between border crossing points - at land,Slovenia,2021,7865,372.93
Total,Between border crossing points - at land,Slovenia,2022,29655,1407.33
Total,Between border crossing points - at land,Slovenia,2023,0,0.0
Total,Between border crossing points - at land,Slovakia,2021,190,3.48
Total,Between border crossing points - at land,Slovakia,2022,535,9.84
Total,Between border crossing points - at land,Slovakia,2023,655,12.07
Total,Between border crossing points - at sea,Austria,2021,0,0.0
Total,Between border crossing points - at sea,Austria,2022,0,0.0
Total,Between border crossing points - at sea,Belgium,2021,0,0.0
Total,Between border crossing points - at sea,Belgium,2022,0,0.0
Total,Between border crossing points - at sea,Belgium,2023,0,0.0
Total,Between border crossing points - at sea,Bulgaria,2021,0,0.0
Total,Between border crossing points - at sea,Bulgaria,2022,55,0.85
Total,Between border crossing points - at sea,Bulgaria,2023,0,0.0
Total,Between border crossing points - at sea,Switzerland,2020,0,0.0
Total,Between border crossing points - at sea,Switzerland,2021,0,0.0
Total,Between border crossing points - at sea,Switzerland,2022,0,0.0
Total,Between border crossing points - at sea,Switzerland,2023,0,0.0
Total,Between border crossing points - at sea,Cyprus,2021,0,0.0
Total,Between border crossing points - at sea,Cyprus,2022,0,0.0
Total,Between border crossing points - at sea,Cyprus,2023,15,1.63
Total,Between border crossing points - at sea,Czechia,2021,0,0.0
Total,Between border crossing points - at sea,Czechia,2022,0,0.0
Total,Between border crossing points - at sea,Czechia,2023,0,0.0
Total,Between border crossing points - at sea,Germany,2021,0,0.0
Total,Between border crossing points - at sea,Germany,2022,0,0.0
Total,Between border crossing points - at sea,Germany,2023,0,0.0
Total,Between border crossing points - at sea,Denmark,2021,0,0.0
Total,Between border crossing points - at sea,Denmark,2022,5,0.09
Total,Between border crossing points - at sea,Denmark,2023,5,0.08
Total,Between border crossing points - at sea,Estonia,2021,0,0.0
Total,Between border crossing points - at sea,Estonia,2022,0,0.0
Total,Between border crossing points - at sea,Estonia,2023,0,0.0
Total,Between border crossing points - at sea,Greece,2021,4800,44.95
Total,Between border crossing points - at sea,Greece,2022,13110,125.34
Total,Between border crossing points - at sea,Greece,2023,41715,400.57
Total,Between border crossing points - at sea,Spain,2021,0,0.0
Total,Between border crossing points - at sea,Spain,2022,0,0.0
Total,Between border crossing points - at sea,Spain,2023,0,0.0
Total,Between border crossing points - at sea,European Union - 27 countries (from 2020),2021,72285,
Total,Between border crossing points - at sea,European Union - 27 countries (from 2020),2023,199520,
Total,Between border crossing points - at sea,Finland,2021,0,0.0
Total,Between border crossing points - at sea,Finland,2022,0,0.0
Total,Between border crossing points - at sea,Finland,2023,0,0.0
Total,Between border crossing points - at sea,France,2023,0,0.0
Total,Between border crossing points - at sea,Croatia,2021,0,0.0
Total,Between border crossing points - at sea,Croatia,2022,0,0.0
Total,Between border crossing points - at sea,Croatia,2023,80,2.08
Total,Between border crossing points - at sea,Hungary,2021,0,0.0
Total,Between border crossing points - at sea,Hungary,2022,0,0.0
Total,Between border crossing points - at sea,Hungary,2023,0,0.0
Total,Between border crossing points - at sea,Ireland,2019,0,0.0
Total,Between border crossing points - at sea,Ireland,2020,0,0.0
Total,Between border crossing points - at sea,Ireland,2021,0,0.0
Total,Between border crossing points - at sea,Ireland,2022,0,0.0
Total,Between border crossing points - at sea,Ireland,2023,0,0.0
Total,Between border crossing points - at sea,Iceland,2021,0,0.0
Total,Between border crossing points - at sea,Italy,2021,67475,113.91
Total,Between border crossing points - at sea,Italy,2022,105130,178.1
Total,Between border crossing points - at sea,Italy,2023,157650,267.22
Total,Between border crossing points - at sea,Liechtenstein,2021,0,0.0
Total,Between border crossing points - at sea,Liechtenstein,2022,0,0.0
Total,Between border crossing points - at sea,Liechtenstein,2023,0,0.0
Total,Between border crossing points - at sea,Lithuania,2021,0,0.0
Total,Between border crossing points - at sea,Lithuania,2022,0,0.0
Total,Between border crossing points - at sea,Lithuania,2023,0,0.0
Total,Between border crossing points - at sea,Luxembourg,2021,0,0.0
Total,Between border crossing points - at sea,Luxembourg,2022,0,0.0
Total,Between border crossing points - at sea,Luxembourg,2023,0,0.0
Total,Between border crossing points - at sea,Latvia,2021,0,0.0
Total,Between border crossing points - at sea,Latvia,2022,0,0.0
Total,Between border crossing points - at sea,Latvia,2023,0,0.0
Total,Between border crossing points - at sea,Montenegro,2021,10,1.61
Total,Between border crossing points - at sea,Montenegro,2022,15,2.43
Total,Between border crossing points - at sea,Montenegro,2023,5,0.81
Total,Between border crossing points - at sea,Malta,2021,0,0.0
Total,Between border crossing points - at sea,Malta,2022,0,0.0
Total,Between border crossing points - at sea,Malta,2023,0,0.0
Total,Between border crossing points - at sea,Netherlands,2021,0,0.0
Total,Between border crossing points - at sea,Netherlands,2022,0,0.0
Total,Between border crossing points - at sea,Netherlands,2023,5,0.03
Total,Between border crossing points - at sea,Norway,2021,0,0.0
Total,Between border crossing points - at sea,Norway,2022,0,0.0
Total,Between border crossing points - at sea,Poland,2021,0,0.0
Total,Between border crossing points - at sea,Poland,2022,0,0.0
Total,Between border crossing points - at sea,Poland,2023,0,0.0
Total,Between border crossing points - at sea,Portugal,2021,0,0.0
Total,Between border crossing points - at sea,Portugal,2022,0,0.0
Total,Between border crossing points - at sea,Portugal,2023,0,0.0
Total,Between border crossing points - at sea,Romania,2021,0,0.0
Total,Between border crossing points - at sea,Romania,2022,160,0.84
Total,Between border crossing points - at sea,Romania,2023,40,0.21
Total,Between border crossing points - at sea,Sweden,2021,0,0.0
Total,Between border crossing points - at sea,Sweden,2022,0,0.0
Total,Between border crossing points - at sea,Sweden,2023,0,0.0
Total,Between border crossing points - at sea,Slovenia,2021,5,0.24
Total,Between border crossing points - at sea,Slovenia,2022,0,0.0
Total,Between border crossing points - at sea,Slovenia,2023,0,0.0
