sex,citizen,geo,TIME_PERIOD,OBS_VALUE
Males,Reporting country,Malta,2022,2.9
Males,Reporting country,Malta,2023,3.2
Males,Reporting country,Netherlands,2014,315.2
Males,Reporting country,Netherlands,2015,283.5
Males,Reporting country,Netherlands,2016,243.4
Males,Reporting country,Netherlands,2017,195.7
Males,Reporting country,Netherlands,2018,164.8
Males,Reporting country,Netherlands,2019,150.6
Males,Reporting country,Netherlands,2020,163.9
Males,Reporting country,Netherlands,2021,181.7
Males,Reporting country,Netherlands,2022,157.2
Males,Reporting country,Netherlands,2023,159.8
Males,Reporting country,Norway,2014,42.0
Males,Reporting country,Norway,2015,51.6
Males,Reporting country,Norway,2016,63.8
Males,Reporting country,Norway,2017,54.5
Males,Reporting country,Norway,2018,46.0
Males,Reporting country,Norway,2019,43.1
Males,Reporting country,Norway,2020,51.8
Males,Reporting country,Norway,2021,53.8
Males,Reporting country,Norway,2022,43.0
Males,Reporting country,Norway,2023,44.8
Males,Reporting country,Poland,2014,813.4
Males,Reporting country,Poland,2015,699.7
Males,Reporting country,Poland,2016,579.6
Males,Reporting country,Poland,2017,460.7
Males,Reporting country,Poland,2018,359.9
Males,Reporting country,Poland,2019,284.4
Males,Reporting country,Poland,2020,292.9
Males,Reporting country,Poland,2021,325.5
Males,Reporting country,Poland,2022,271.8
Males,Reporting country,Poland,2023,264.2
Males,Reporting country,Portugal,2014,346.6
Males,Reporting country,Portugal,2015,313.0
Males,Reporting country,Portugal,2016,282.0
Males,Reporting country,Portugal,2017,218.3
Males,Reporting country,Portugal,2018,171.2
Males,Reporting country,Portugal,2019,148.5
Males,Reporting country,Portugal,2020,165.6
Males,Reporting country,Portugal,2021,166.3
Males,Reporting country,Portugal,2022,145.9
Males,Reporting country,Portugal,2023,156.6
Males,Reporting country,Romania,2014,384.1
Males,Reporting country,Romania,2015,394.5
Males,Reporting country,Romania,2016,338.7
Males,Reporting country,Romania,2017,290.2
Males,Reporting country,Romania,2018,244.0
Males,Reporting country,Romania,2019,223.1
Males,Reporting country,Romania,2020,273.2
Males,Reporting country,Romania,2021,286.9
Males,Reporting country,Romania,2022,288.2
Males,Reporting country,Romania,2023,277.8
Males,Reporting country,Serbia,2014,324.7
Males,Reporting country,Serbia,2015,295.4
Males,Reporting country,Serbia,2016,260.9
Males,Reporting country,Serbia,2017,229.7
Males,Reporting country,Serbia,2018,215.0
Males,Reporting country,Serbia,2019,175.9
Males,Reporting country,Serbia,2020,152.8
Males,Reporting country,Serbia,2021,175.2
Males,Reporting country,Serbia,2022,156.2
Males,Reporting country,Serbia,2023,153.4
Males,Reporting country,Sweden,2014,183.8
Males,Reporting country,Sweden,2015,165.8
Males,Reporting country,Sweden,2016,151.8
Males,Reporting country,Sweden,2017,146.4
Males,Reporting country,Sweden,2018,129.4
Males,Reporting country,Sweden,2019,138.4
Males,Reporting country,Sweden,2020,171.1
Males,Reporting country,Sweden,2021,196.6
Males,Reporting country,Sweden,2022,167.1
Males,Reporting country,Sweden,2023,181.6
Males,Reporting country,Slovenia,2014,46.3
Males,Reporting country,Slovenia,2015,41.4
Males,Reporting country,Slovenia,2016,37.5
Males,Reporting country,Slovenia,2017,30.2
Males,Reporting country,Slovenia,2018,24.3
Males,Reporting country,Slovenia,2019,20.8
Males,Reporting country,Slovenia,2020,23.1
Males,Reporting country,Slovenia,2021,22.2
Males,Reporting country,Slovenia,2022,19.3
Males,Reporting country,Slovenia,2023,18.8
Males,Reporting country,Slovakia,2014,193.6
Males,Reporting country,Slovakia,2015,155.2
Males,Reporting country,Slovakia,2016,132.4
Males,Reporting country,Slovakia,2017,118.6
Males,Reporting country,Slovakia,2018,92.0
Males,Reporting country,Slovakia,2019,83.9
Males,Reporting country,Slovakia,2020,93.8
Males,Reporting country,Slovakia,2021,97.1
Males,Reporting country,Slovakia,2022,86.4
Males,Reporting country,Slovakia,2023,83.9
Males,Reporting country,United Kingdom,2014,1008.3
Males,Reporting country,United Kingdom,2015,852.7
Males,Reporting country,United Kingdom,2016,778.6
Males,Reporting country,United Kingdom,2017,709.2
Males,Reporting country,United Kingdom,2018,650.2
Males,Reporting country,United Kingdom,2019,626.9
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2014,22.4
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2015,24.2
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2016,30.9
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2017,30.7
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2018,28.3
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2019,24.9
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2020,30.7
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2021,31.9
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2022,25.1
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2023,33.1
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2014,29.4
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2015,28.8
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2016,25.7
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2017,24.2
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2018,23.3
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2019,17.4
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2020,18.1
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2021,18.0
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2022,16.1
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2023,20.7
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2014,25.8
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2015,27.3
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2016,26.6
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2017,25.4
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2018,23.0
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2019,23.7
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2020,23.7
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2021,26.9
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2022,20.4
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2023,20.4
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2014,2.2
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2015,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2016,1.7
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2017,2.2
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2018,1.6
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2019,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2020,3.1
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2021,3.7
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2022,3.9
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2023,4.1
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2014,1.1
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2015,1.1
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2016,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2017,0.8
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2018,0.8
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2019,0.5
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2020,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2021,1.0
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2022,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2023,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2014,156.7
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2015,162.1
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2016,179.4
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2017,199.5
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2018,196.9
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2019,184.9
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2020,243.3
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2021,202.6
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2022,177.0
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2023,185.0
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2014,10.1
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2015,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2016,7.9
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2017,9.4
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2018,8.2
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2019,6.2
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2020,8.0
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2021,6.2
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2022,6.8
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2023,6.7
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2014,7.1
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2015,4.8
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2016,7.2
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2017,6.3
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2018,5.5
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2019,3.4
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2020,5.9
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2021,5.7
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2022,5.2
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2023,4.6
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2014,65.2
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2015,54.0
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2016,44.6
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2017,35.5
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2018,27.6
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2019,32.7
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2020,28.6
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2021,13.7
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2022,11.2
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2023,8.6
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2014,366.2
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2015,323.1
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2016,254.6
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2017,227.5
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2018,222.4
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2019,214.8
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2020,250.3
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2021,248.1
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2022,231.6
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2023,228.0
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2014,6.0
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2015,5.3
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2016,5.3
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2017,4.5
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2018,5.0
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2019,5.5
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2020,6.0
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2021,8.8
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2022,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2023,11.2
Males,Non-EU27 countries (from 2020) nor reporting country,France,2014,155.4
Males,Non-EU27 countries (from 2020) nor reporting country,France,2015,173.2
Males,Non-EU27 countries (from 2020) nor reporting country,France,2016,159.3
Males,Non-EU27 countries (from 2020) nor reporting country,France,2017,156.6
Males,Non-EU27 countries (from 2020) nor reporting country,France,2018,145.6
Males,Non-EU27 countries (from 2020) nor reporting country,France,2019,125.3
Males,Non-EU27 countries (from 2020) nor reporting country,France,2020,135.0
Males,Non-EU27 countries (from 2020) nor reporting country,France,2021,124.2
Males,Non-EU27 countries (from 2020) nor reporting country,France,2022,116.1
Males,Non-EU27 countries (from 2020) nor reporting country,France,2023,118.8
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2014,10.4
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2015,9.2
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2016,7.8
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2017,7.2
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2018,6.5
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2019,6.2
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2020,7.5
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2021,8.0
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2022,6.1
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2023,7.2
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2023,0.7
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2014,176.4
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2015,168.9
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2016,155.2
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2017,143.0
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2018,130.9
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2019,128.1
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2020,122.6
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2021,139.5
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2022,116.4
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2023,113.6
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2014,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2015,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2016,1.9
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2017,1.5
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2018,1.5
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2019,1.0
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2020,1.6
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2021,1.1
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2022,1.5
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2014,12.3
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2015,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2016,8.0
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2017,9.1
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2018,8.0
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2019,4.7
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2020,6.4
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2021,6.3
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2022,5.4
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2023,4.8
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2017,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2018,2.0
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2019,1.9
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2020,2.6
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2021,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2022,2.9
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2023,3.2
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2014,17.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2015,17.4
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2016,13.9
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2017,13.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2018,10.9
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2019,11.2
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2020,13.0
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2021,10.9
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2022,9.5
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2023,11.7
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2014,4.3
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2015,6.9
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2016,8.4
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2017,7.1
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2018,7.6
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2019,7.9
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2020,8.6
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2021,8.1
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2023,6.1
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2014,12.1
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2015,9.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2016,9.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2017,5.6
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2019,5.9
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2020,8.8
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2022,6.7
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2023,10.1
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2014,29.8
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2015,33.6
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2016,41.2
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2017,39.9
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2018,47.7
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2019,46.0
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2020,59.1
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2021,47.3
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2022,35.8
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2023,35.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2014,2.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2015,2.0
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2016,1.9
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2017,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2018,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2019,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2020,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2022,1.5
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2023,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2014,54.1
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2015,56.5
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2016,49.7
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2017,42.1
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2018,40.4
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2019,42.8
Males,No response,France,2014,3.4
Males,No response,France,2015,5.6
Males,No response,France,2016,5.0
Males,No response,France,2017,4.9
Males,No response,France,2018,5.2
Males,No response,Netherlands,2014,5.3
Males,No response,Netherlands,2015,4.7
Males,No response,Netherlands,2016,4.5
Males,No response,Netherlands,2017,3.5
Males,No response,Netherlands,2018,2.9
Males,No response,Netherlands,2019,3.2
Males,No response,Netherlands,2020,3.6
Males,No response,Sweden,2014,2.1
Males,No response,Sweden,2015,2.6
Males,No response,Sweden,2016,4.7
Males,No response,Sweden,2017,4.6
Males,No response,Sweden,2018,4.3
Males,No response,Sweden,2019,4.4
Males,No response,Sweden,2020,5.0
Males,No response,Türkiye,2014,1810.6
Males,No response,Türkiye,2015,1877.1
Males,No response,Türkiye,2016,1995.6
Males,No response,Türkiye,2017,2011.8
Males,No response,Türkiye,2018,2071.9
Males,No response,Türkiye,2019,2694.4
Males,No response,Türkiye,2020,2596.9
Males,No response,Türkiye,2021,2365.3
Males,No response,Türkiye,2022,2049.1
Males,No response,Türkiye,2023,1771.0
Males,Stateless,Belgium,2014,2.6
Males,Stateless,Belgium,2016,3.3
Males,Stateless,Malta,2015,0.4
Males,Stateless,Malta,2016,0.4
