sex,citizen,geo,TIME_PERIOD,OBS_VALUE
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2017,1230.5
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2018,1166.2
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2019,1181.7
Males,Foreign country,Austria,2014,272.2
Males,Foreign country,Austria,2015,297.6
Males,Foreign country,Austria,2016,321.4
Males,Foreign country,Austria,2017,350.4
Males,Foreign country,Austria,2018,365.6
Males,Foreign country,Austria,2019,374.5
Males,Foreign country,Austria,2020,380.6
Males,Foreign country,Austria,2021,412.2
Males,Foreign country,Austria,2022,453.6
Males,Foreign country,Austria,2023,479.2
Males,Foreign country,Bosnia and Herzegovina,2021,1.8
Males,Foreign country,Bosnia and Herzegovina,2022,0.7
Males,Foreign country,Belgium,2014,245.6
Males,Foreign country,Belgium,2015,260.4
Males,Foreign country,Belgium,2016,263.5
Males,Foreign country,Belgium,2017,280.1
Males,Foreign country,Belgium,2018,280.0
Males,Foreign country,Belgium,2019,284.7
Males,Foreign country,Belgium,2020,279.2
Males,Foreign country,Belgium,2021,304.6
Males,Foreign country,Belgium,2022,324.5
Males,Foreign country,Belgium,2023,317.4
Males,Foreign country,Bulgaria,2016,3.3
Males,Foreign country,Bulgaria,2017,3.3
Males,Foreign country,Bulgaria,2018,3.7
Males,Foreign country,Switzerland,2014,634.3
Males,Foreign country,Switzerland,2015,652.6
Males,Foreign country,Switzerland,2016,662.2
Males,Foreign country,Switzerland,2017,684.7
Males,Foreign country,Switzerland,2018,691.1
Males,Foreign country,Switzerland,2019,699.6
Males,Foreign country,Switzerland,2020,708.7
Males,Foreign country,Switzerland,2021,703.3
Males,Foreign country,Switzerland,2022,724.0
Males,Foreign country,Switzerland,2023,751.6
Males,Foreign country,Cyprus,2014,27.2
Males,Foreign country,Cyprus,2015,29.2
Males,Foreign country,Cyprus,2016,32.5
Males,Foreign country,Cyprus,2017,35.8
Males,Foreign country,Cyprus,2018,35.3
Males,Foreign country,Cyprus,2019,42.1
Males,Foreign country,Cyprus,2020,50.2
Males,Foreign country,Cyprus,2021,48.3
Males,Foreign country,Cyprus,2022,51.2
Males,Foreign country,Cyprus,2023,59.2
Males,Foreign country,Czechia,2014,58.1
Males,Foreign country,Czechia,2015,63.2
Males,Foreign country,Czechia,2016,62.4
Males,Foreign country,Czechia,2017,74.3
Males,Foreign country,Czechia,2018,78.9
Males,Foreign country,Czechia,2019,81.2
Males,Foreign country,Czechia,2020,90.3
Males,Foreign country,Czechia,2021,99.3
Males,Foreign country,Czechia,2022,109.3
Males,Foreign country,Czechia,2023,129.7
Males,Foreign country,Germany,2014,2121.1
Males,Foreign country,Germany,2015,2300.0
Males,Foreign country,Germany,2016,2591.2
Males,Foreign country,Germany,2017,2761.3
Males,Foreign country,Germany,2018,2997.8
Males,Foreign country,Germany,2019,3115.2
Males,Foreign country,Germany,2020,2948.5
Males,Foreign country,Germany,2021,3102.4
Males,Foreign country,Germany,2022,3446.7
Males,Foreign country,Germany,2023,3680.9
Males,Foreign country,Denmark,2014,85.3
Males,Foreign country,Denmark,2015,93.3
Males,Foreign country,Denmark,2016,82.9
Males,Foreign country,Denmark,2017,95.1
Males,Foreign country,Denmark,2018,102.5
Males,Foreign country,Denmark,2019,105.9
Males,Foreign country,Denmark,2020,112.5
Males,Foreign country,Denmark,2021,117.3
Males,Foreign country,Denmark,2022,116.9
Males,Foreign country,Denmark,2023,113.9
Males,Foreign country,Estonia,2014,50.5
Males,Foreign country,Estonia,2015,50.2
Males,Foreign country,Estonia,2016,51.2
Males,Foreign country,Estonia,2017,54.8
Males,Foreign country,Estonia,2018,55.6
Males,Foreign country,Estonia,2019,53.4
Males,Foreign country,Estonia,2020,51.1
Males,Foreign country,Estonia,2021,49.9
Males,Foreign country,Estonia,2022,52.8
Males,Foreign country,Estonia,2023,54.7
Males,Foreign country,Greece,2014,156.0
Males,Foreign country,Greece,2015,136.7
Males,Foreign country,Greece,2016,137.3
Males,Foreign country,Greece,2017,123.9
Males,Foreign country,Greece,2018,119.8
Males,Foreign country,Greece,2019,135.0
Males,Foreign country,Greece,2020,107.5
Males,Foreign country,Greece,2021,91.5
Males,Foreign country,Greece,2022,89.3
Males,Foreign country,Greece,2023,92.7
Males,Foreign country,Spain,2014,945.2
Males,Foreign country,Spain,2015,991.3
Males,Foreign country,Spain,2016,1054.8
Males,Foreign country,Spain,2017,1101.8
Males,Foreign country,Spain,2018,1170.9
Males,Foreign country,Spain,2019,1291.6
Males,Foreign country,Spain,2020,1245.9
Males,Foreign country,Spain,2021,1297.9
Males,Foreign country,Spain,2022,1476.8
Males,Foreign country,Spain,2023,1590.3
Males,Foreign country,Finland,2014,43.9
Males,Foreign country,Finland,2015,42.4
Males,Foreign country,Finland,2016,43.6
Males,Foreign country,Finland,2017,47.4
Males,Foreign country,Finland,2018,47.2
Males,Foreign country,Finland,2019,51.9
Males,Foreign country,Finland,2020,54.7
Males,Foreign country,Finland,2021,79.5
Males,Foreign country,Finland,2022,90.2
Males,Foreign country,Finland,2023,96.4
Males,Foreign country,France,2014,758.5
Males,Foreign country,France,2015,779.2
Males,Foreign country,France,2016,820.5
Males,Foreign country,France,2017,864.1
Males,Foreign country,France,2018,950.9
Males,Foreign country,France,2019,976.1
Males,Foreign country,France,2020,970.5
Males,Foreign country,France,2021,1012.1
Males,Foreign country,France,2022,1076.7
Males,Foreign country,France,2023,1074.1
Males,Foreign country,Croatia,2014,1.6
Males,Foreign country,Croatia,2015,1.3
Males,Foreign country,Croatia,2016,1.5
Males,Foreign country,Croatia,2017,2.2
Males,Foreign country,Croatia,2018,3.3
Males,Foreign country,Croatia,2019,2.0
Males,Foreign country,Croatia,2020,2.6
Males,Foreign country,Croatia,2021,1.8
Males,Foreign country,Croatia,2022,4.8
Males,Foreign country,Croatia,2023,8.6
Males,Foreign country,Hungary,2014,16.0
Males,Foreign country,Hungary,2015,15.2
Males,Foreign country,Hungary,2016,18.0
Males,Foreign country,Hungary,2017,13.6
Males,Foreign country,Hungary,2018,16.4
Males,Foreign country,Hungary,2019,22.8
Males,Foreign country,Hungary,2020,19.6
Males,Foreign country,Hungary,2021,18.8
Males,Foreign country,Hungary,2022,20.4
Males,Foreign country,Hungary,2023,22.2
Males,Foreign country,Ireland,2014,155.0
Males,Foreign country,Ireland,2015,161.7
Males,Foreign country,Ireland,2016,176.5
Males,Foreign country,Ireland,2017,186.4
Males,Foreign country,Ireland,2018,202.5
Males,Foreign country,Ireland,2019,212.2
Males,Foreign country,Ireland,2020,210.3
Males,Foreign country,Ireland,2021,213.4
Males,Foreign country,Ireland,2022,247.9
Males,Foreign country,Ireland,2023,267.6
Males,Foreign country,Iceland,2014,4.9
Males,Foreign country,Iceland,2015,5.0
Males,Foreign country,Iceland,2016,5.4
Males,Foreign country,Iceland,2017,5.6
Males,Foreign country,Iceland,2018,5.8
Males,Foreign country,Iceland,2019,5.6
Males,Foreign country,Iceland,2020,5.5
Males,Foreign country,Iceland,2021,9.6
Males,Foreign country,Iceland,2022,11.4
Males,Foreign country,Iceland,2023,14.2
Males,Foreign country,Italy,2014,1230.2
Males,Foreign country,Italy,2015,1281.6
Males,Foreign country,Italy,2016,1318.0
Males,Foreign country,Italy,2017,1332.2
Males,Foreign country,Italy,2018,1288.9
Males,Foreign country,Italy,2019,1330.0
Males,Foreign country,Italy,2020,1281.9
Males,Foreign country,Italy,2021,1294.0
Males,Foreign country,Italy,2022,1373.6
Males,Foreign country,Italy,2023,1360.7
Males,Foreign country,Lithuania,2014,3.6
Males,Foreign country,Lithuania,2015,4.4
Males,Foreign country,Lithuania,2016,4.1
Males,Foreign country,Lithuania,2017,4.8
Males,Foreign country,Lithuania,2018,6.0
Males,Foreign country,Lithuania,2019,7.5
Males,Foreign country,Lithuania,2020,9.2
Males,Foreign country,Lithuania,2021,7.4
Males,Foreign country,Lithuania,2022,9.0
Males,Foreign country,Lithuania,2023,9.7
Males,Foreign country,Luxembourg,2014,68.8
Males,Foreign country,Luxembourg,2015,73.4
Males,Foreign country,Luxembourg,2016,75.4
Males,Foreign country,Luxembourg,2017,78.7
Males,Foreign country,Luxembourg,2018,82.0
Males,Foreign country,Luxembourg,2019,85.7
Males,Foreign country,Luxembourg,2020,85.1
Males,Foreign country,Luxembourg,2021,88.0
Males,Foreign country,Luxembourg,2022,89.7
Males,Foreign country,Luxembourg,2023,94.1
Males,Foreign country,Latvia,2014,57.3
Males,Foreign country,Latvia,2015,57.5
Males,Foreign country,Latvia,2016,55.6
Males,Foreign country,Latvia,2017,54.4
Males,Foreign country,Latvia,2018,55.1
Males,Foreign country,Latvia,2019,52.7
Males,Foreign country,Latvia,2020,56.7
Males,Foreign country,Latvia,2021,55.9
Males,Foreign country,Latvia,2022,52.2
Males,Foreign country,Latvia,2023,48.7
Males,Foreign country,Montenegro,2014,3.6
Males,Foreign country,Montenegro,2015,4.1
Males,Foreign country,Montenegro,2016,4.5
Males,Foreign country,Montenegro,2017,4.1
Males,Foreign country,Montenegro,2018,4.4
Males,Foreign country,Montenegro,2019,4.7
Males,Foreign country,Montenegro,2020,3.4
Males,Foreign country,Malta,2014,5.3
Males,Foreign country,Malta,2015,9.5
Males,Foreign country,Malta,2016,10.2
Males,Foreign country,Malta,2017,22.3
Males,Foreign country,Malta,2018,26.2
Males,Foreign country,Malta,2019,35.6
Males,Foreign country,Malta,2020,38.1
Males,Foreign country,Malta,2021,41.4
Males,Foreign country,Malta,2022,49.1
Males,Foreign country,Malta,2023,67.3
Males,Foreign country,Netherlands,2014,168.7
Males,Foreign country,Netherlands,2015,177.1
Males,Foreign country,Netherlands,2016,177.9
Males,Foreign country,Netherlands,2017,194.8
Males,Foreign country,Netherlands,2018,218.8
Males,Foreign country,Netherlands,2019,238.1
Males,Foreign country,Netherlands,2020,223.4
Males,Foreign country,Netherlands,2021,261.3
Males,Foreign country,Netherlands,2022,259.9
Males,Foreign country,Netherlands,2023,290.9
Males,Foreign country,Norway,2014,126.4
Males,Foreign country,Norway,2015,131.8
Males,Foreign country,Norway,2016,126.5
Males,Foreign country,Norway,2017,127.4
Males,Foreign country,Norway,2018,168.1
Males,Foreign country,Norway,2019,175.6
Males,Foreign country,Norway,2020,172.1
Males,Foreign country,Norway,2021,179.4
Males,Foreign country,Norway,2022,194.6
Males,Foreign country,Norway,2023,185.1
Males,Foreign country,Poland,2014,21.6
Males,Foreign country,Poland,2015,27.3
Males,Foreign country,Poland,2016,27.6
Males,Foreign country,Poland,2017,40.7
Males,Foreign country,Poland,2018,60.5
Males,Foreign country,Poland,2019,78.0
Males,Foreign country,Poland,2020,61.8
Males,Foreign country,Poland,2021,46.3
Males,Foreign country,Poland,2022,71.2
Males,Foreign country,Poland,2023,148.5
Males,Foreign country,Portugal,2014,48.8
Males,Foreign country,Portugal,2015,49.6
Males,Foreign country,Portugal,2016,48.2
Males,Foreign country,Portugal,2017,49.8
Males,Foreign country,Portugal,2018,58.9
Males,Foreign country,Portugal,2019,82.1
Males,Foreign country,Portugal,2020,75.8
Males,Foreign country,Portugal,2021,31.4
Males,Foreign country,Portugal,2022,72.3
Males,Foreign country,Portugal,2023,142.0
Males,Foreign country,Romania,2018,7.5
Males,Foreign country,Romania,2021,8.3
Males,Foreign country,Romania,2022,7.4
Males,Foreign country,Romania,2023,12.2
Males,Foreign country,Serbia,2014,3.1
Males,Foreign country,Serbia,2015,3.5
Males,Foreign country,Serbia,2016,2.8
Males,Foreign country,Serbia,2017,2.0
Males,Foreign country,Serbia,2018,2.6
Males,Foreign country,Serbia,2019,1.9
Males,Foreign country,Serbia,2020,1.2
Males,Foreign country,Serbia,2021,2.0
Males,Foreign country,Serbia,2022,2.5
Males,Foreign country,Serbia,2023,5.8
Males,Foreign country,Sweden,2014,143.4
Males,Foreign country,Sweden,2015,146.1
Males,Foreign country,Sweden,2016,163.2
Males,Foreign country,Sweden,2017,181.8
Males,Foreign country,Sweden,2018,200.9
Males,Foreign country,Sweden,2019,235.9
Males,Foreign country,Sweden,2020,224.3
Males,Foreign country,Sweden,2021,217.5
Males,Foreign country,Sweden,2022,238.7
Males,Foreign country,Sweden,2023,238.5
Males,Foreign country,Slovenia,2014,19.1
Males,Foreign country,Slovenia,2015,23.7
Males,Foreign country,Slovenia,2016,26.8
Males,Foreign country,Slovenia,2017,26.9
Males,Foreign country,Slovenia,2018,29.5
Males,Foreign country,Slovenia,2019,33.6
Males,Foreign country,Slovenia,2020,41.3
Males,Foreign country,Slovenia,2021,34.8
Males,Foreign country,Slovenia,2022,40.7
Males,Foreign country,Slovenia,2023,57.5
Males,Foreign country,Slovakia,2014,4.2
Males,Foreign country,Slovakia,2015,3.8
Males,Foreign country,Slovakia,2016,4.4
Males,Foreign country,Slovakia,2017,4.6
Males,Foreign country,Slovakia,2018,4.3
Males,Foreign country,Slovakia,2019,4.6
Males,Foreign country,Slovakia,2020,3.7
Males,Foreign country,Slovakia,2021,7.8
Males,Foreign country,Slovakia,2022,8.8
Males,Foreign country,Slovakia,2023,7.7
Males,Foreign country,United Kingdom,2014,1559.8
Males,Foreign country,United Kingdom,2015,1695.7
Males,Foreign country,United Kingdom,2016,1846.9
Males,Foreign country,United Kingdom,2017,1879.3
Males,Foreign country,United Kingdom,2018,1871.4
Males,Foreign country,United Kingdom,2019,1905.5
Males,Reporting country,Austria,2014,1852.4
Males,Reporting country,Austria,2015,1845.3
Males,Reporting country,Austria,2016,1864.8
Males,Reporting country,Austria,2017,1856.0
Males,Reporting country,Austria,2018,1879.8
Males,Reporting country,Austria,2019,1889.7
Males,Reporting country,Austria,2020,1847.7
Males,Reporting country,Austria,2021,1828.4
Males,Reporting country,Austria,2022,1843.7
Males,Reporting country,Austria,2023,1833.9
Males,Reporting country,Bosnia and Herzegovina,2021,710.9
Males,Reporting country,Bosnia and Herzegovina,2022,723.3
Males,Reporting country,Bosnia and Herzegovina,2023,737.5
Males,Reporting country,Belgium,2014,2153.4
Males,Reporting country,Belgium,2015,2133.1
Males,Reporting country,Belgium,2016,2164.0
Males,Reporting country,Belgium,2017,2177.8
Males,Reporting country,Belgium,2018,2214.2
Males,Reporting country,Belgium,2019,2239.6
Males,Reporting country,Belgium,2020,2234.8
Males,Reporting country,Belgium,2021,2229.4
Males,Reporting country,Belgium,2022,2263.7
Males,Reporting country,Belgium,2023,2287.3
Males,Reporting country,Bulgaria,2014,1540.6
Males,Reporting country,Bulgaria,2015,1569.7
Males,Reporting country,Bulgaria,2016,1566.0
Males,Reporting country,Bulgaria,2017,1635.3
Males,Reporting country,Bulgaria,2018,1632.9
Males,Reporting country,Bulgaria,2019,1563.1
Males,Reporting country,Bulgaria,2020,1507.5
Males,Reporting country,Bulgaria,2021,1478.3
Males,Reporting country,Bulgaria,2022,1500.9
Males,Reporting country,Bulgaria,2023,1487.5
Males,Reporting country,Switzerland,2014,1665.2
Males,Reporting country,Switzerland,2015,1675.5
Males,Reporting country,Switzerland,2016,1686.3
Males,Reporting country,Switzerland,2017,1691.0
Males,Reporting country,Switzerland,2018,1698.9
Males,Reporting country,Switzerland,2019,1702.5
Males,Reporting country,Switzerland,2020,1686.3
Males,Reporting country,Switzerland,2021,1690.5
Males,Reporting country,Switzerland,2022,1702.5
Males,Reporting country,Switzerland,2023,1711.0
Males,Reporting country,Cyprus,2014,152.3
Males,Reporting country,Cyprus,2015,148.7
Males,Reporting country,Cyprus,2016,149.6
Males,Reporting country,Cyprus,2017,154.8
Males,Reporting country,Cyprus,2018,166.1
Males,Reporting country,Cyprus,2019,173.1
Males,Reporting country,Cyprus,2020,168.6
Males,Reporting country,Cyprus,2021,174.4
Males,Reporting country,Cyprus,2022,180.1
Males,Reporting country,Cyprus,2023,176.5
Males,Reporting country,Czechia,2014,2704.7
Males,Reporting country,Czechia,2015,2711.4
Males,Reporting country,Czechia,2016,2742.3
Males,Reporting country,Czechia,2017,2767.1
Males,Reporting country,Czechia,2018,2781.0
Males,Reporting country,Czechia,2019,2780.7
Males,Reporting country,Czechia,2020,2751.4
Males,Reporting country,Czechia,2021,2730.3
Males,Reporting country,Czechia,2022,2688.9
Males,Reporting country,Czechia,2023,2615.6
Males,Reporting country,Germany,2014,18571.0
Males,Reporting country,Germany,2015,18504.5
Males,Reporting country,Germany,2016,18778.7
Males,Reporting country,Germany,2017,18783.9
Males,Reporting country,Germany,2018,18603.3
Males,Reporting country,Germany,2019,18682.8
Males,Reporting country,Germany,2020,18305.6
Males,Reporting country,Germany,2021,18116.1
Males,Reporting country,Germany,2022,18213.1
Males,Reporting country,Germany,2023,18188.6
Males,Reporting country,Denmark,2014,1268.3
Males,Reporting country,Denmark,2015,1288.0
Males,Reporting country,Denmark,2016,1315.1
Males,Reporting country,Denmark,2017,1316.3
Males,Reporting country,Denmark,2018,1331.4
Males,Reporting country,Denmark,2019,1350.2
Males,Reporting country,Denmark,2020,1329.4
Males,Reporting country,Denmark,2021,1345.0
Males,Reporting country,Denmark,2022,1367.5
Males,Reporting country,Denmark,2023,1381.3
Males,Reporting country,Estonia,2014,258.2
Males,Reporting country,Estonia,2015,261.2
Males,Reporting country,Estonia,2016,261.8
Males,Reporting country,Estonia,2017,261.9
Males,Reporting country,Estonia,2018,265.9
Males,Reporting country,Estonia,2019,271.3
Males,Reporting country,Estonia,2020,265.6
Males,Reporting country,Estonia,2021,265.6
Males,Reporting country,Estonia,2022,271.8
Males,Reporting country,Estonia,2023,274.9
Males,Reporting country,Greece,2014,1860.2
Males,Reporting country,Greece,2015,1910.7
Males,Reporting country,Greece,2016,1954.3
Males,Reporting country,Greece,2017,2012.8
Males,Reporting country,Greece,2018,2068.4
Males,Reporting country,Greece,2019,2073.1
Males,Reporting country,Greece,2020,2060.4
Males,Reporting country,Greece,2021,2109.0
Males,Reporting country,Greece,2022,2229.6
Males,Reporting country,Greece,2023,2233.2
Males,Reporting country,Spain,2014,8418.4
Males,Reporting country,Spain,2015,8684.6
Males,Reporting country,Spain,2016,8855.4
Males,Reporting country,Spain,2017,9060.2
Males,Reporting country,Spain,2018,9248.7
Males,Reporting country,Spain,2019,9330.6
Males,Reporting country,Spain,2020,9041.3
Males,Reporting country,Spain,2021,9270.5
Males,Reporting country,Spain,2022,9463.1
Males,Reporting country,Spain,2023,9603.6
Males,Reporting country,Finland,2014,1169.8
Males,Reporting country,Finland,2015,1162.3
Males,Reporting country,Finland,2016,1180.4
Males,Reporting country,Finland,2017,1189.7
Males,Reporting country,Finland,2018,1221.9
Males,Reporting country,Finland,2019,1224.4
Males,Reporting country,Finland,2020,1206.7
Males,Reporting country,Finland,2021,1190.6
Males,Reporting country,Finland,2022,1200.9
Males,Reporting country,Finland,2023,1189.5
Males,Reporting country,France,2014,12732.6
Males,Reporting country,France,2015,12685.9
Males,Reporting country,France,2016,12704.4
Males,Reporting country,France,2017,12808.1
Males,Reporting country,France,2018,12794.8
Males,Reporting country,France,2019,12730.5
Males,Reporting country,France,2020,12651.8
Males,Reporting country,France,2021,12892.9
Males,Reporting country,France,2022,13092.8
Males,Reporting country,France,2023,13184.2
Males,Reporting country,Croatia,2014,813.4
Males,Reporting country,Croatia,2015,816.4
Males,Reporting country,Croatia,2016,813.7
Males,Reporting country,Croatia,2017,822.4
Males,Reporting country,Croatia,2018,825.3
Males,Reporting country,Croatia,2019,833.1
Males,Reporting country,Croatia,2020,825.2
Males,Reporting country,Croatia,2021,831.3
Males,Reporting country,Croatia,2022,837.4
Males,Reporting country,Croatia,2023,832.9
Males,Reporting country,Hungary,2014,2186.7
Males,Reporting country,Hungary,2015,2249.1
Males,Reporting country,Hungary,2016,2319.3
Males,Reporting country,Hungary,2017,2376.2
Males,Reporting country,Hungary,2018,2402.4
Males,Reporting country,Hungary,2019,2416.0
Males,Reporting country,Hungary,2020,2388.8
Males,Reporting country,Hungary,2021,2398.2
Males,Reporting country,Hungary,2022,2409.9
Males,Reporting country,Hungary,2023,2415.1
Males,Reporting country,Ireland,2014,882.7
Males,Reporting country,Ireland,2015,910.4
Males,Reporting country,Ireland,2016,931.0
Males,Reporting country,Ireland,2017,947.5
Males,Reporting country,Ireland,2018,964.4
Males,Reporting country,Ireland,2019,983.9
Males,Reporting country,Ireland,2020,969.0
Males,Reporting country,Ireland,2021,1012.6
Males,Reporting country,Ireland,2022,1066.8
Males,Reporting country,Ireland,2023,1074.7
Males,Reporting country,Iceland,2014,82.4
Males,Reporting country,Iceland,2015,85.1
Males,Reporting country,Iceland,2016,89.0
Males,Reporting country,Iceland,2017,91.3
Males,Reporting country,Iceland,2018,94.1
Males,Reporting country,Iceland,2019,95.7
Males,Reporting country,Iceland,2020,92.9
Males,Reporting country,Iceland,2021,90.0
Males,Reporting country,Iceland,2022,94.4
Males,Reporting country,Iceland,2023,97.5
Males,Reporting country,Italy,2014,11359.4
Males,Reporting country,Italy,2015,11436.2
Males,Reporting country,Italy,2016,11534.7
Males,Reporting country,Italy,2017,11601.9
Males,Reporting country,Italy,2018,11574.4
Males,Reporting country,Italy,2019,11569.5
Males,Reporting country,Italy,2020,11380.1
Males,Reporting country,Italy,2021,11264.8
Males,Reporting country,Italy,2022,11510.8
Males,Reporting country,Italy,2023,11733.5
Males,Reporting country,Lithuania,2014,628.0
Males,Reporting country,Lithuania,2015,632.9
Males,Reporting country,Lithuania,2016,639.1
Males,Reporting country,Lithuania,2017,631.3
Males,Reporting country,Lithuania,2018,648.4
Males,Reporting country,Lithuania,2019,648.2
Males,Reporting country,Lithuania,2020,640.7
Males,Reporting country,Lithuania,2021,652.5
Males,Reporting country,Lithuania,2022,654.9
Males,Reporting country,Lithuania,2023,675.3
Males,Reporting country,Luxembourg,2014,65.2
Males,Reporting country,Luxembourg,2015,66.2
Males,Reporting country,Luxembourg,2016,66.6
Males,Reporting country,Luxembourg,2017,65.9
Males,Reporting country,Luxembourg,2018,67.1
Males,Reporting country,Luxembourg,2019,69.6
Males,Reporting country,Luxembourg,2020,69.6
Males,Reporting country,Luxembourg,2021,73.5
Males,Reporting country,Luxembourg,2022,74.4
Males,Reporting country,Luxembourg,2023,75.6
Males,Reporting country,Latvia,2014,369.7
Males,Reporting country,Latvia,2015,373.4
Males,Reporting country,Latvia,2016,369.5
Males,Reporting country,Latvia,2017,372.4
Males,Reporting country,Latvia,2018,379.1
Males,Reporting country,Latvia,2019,380.5
Males,Reporting country,Latvia,2020,367.9
Males,Reporting country,Latvia,2021,357.8
Males,Reporting country,Latvia,2022,364.5
Males,Reporting country,Latvia,2023,364.9
Males,Reporting country,Montenegro,2014,113.8
Males,Reporting country,Montenegro,2015,113.9
Males,Reporting country,Montenegro,2016,116.3
Males,Reporting country,Montenegro,2017,121.3
Males,Reporting country,Montenegro,2018,124.6
Males,Reporting country,Montenegro,2019,127.5
Males,Reporting country,Montenegro,2020,115.9
Males,Reporting country,North Macedonia,2014,416.3
Males,Reporting country,North Macedonia,2015,418.3
Males,Reporting country,North Macedonia,2016,433.2
Males,Reporting country,North Macedonia,2017,445.1
Males,Reporting country,North Macedonia,2018,451.0
Males,Reporting country,North Macedonia,2019,471.4
Males,Reporting country,North Macedonia,2020,463.7
Males,Reporting country,Malta,2014,102.6
Males,Reporting country,Malta,2015,104.0
Males,Reporting country,Malta,2016,104.4
Males,Reporting country,Malta,2017,107.1
Males,Reporting country,Malta,2018,110.4
Males,Reporting country,Malta,2019,112.2
Males,Reporting country,Malta,2020,112.0
Males,Reporting country,Malta,2021,112.0
Males,Reporting country,Malta,2022,112.0
Males,Reporting country,Malta,2023,107.7
Males,Reporting country,Netherlands,2014,4094.9
Males,Reporting country,Netherlands,2015,4116.8
Males,Reporting country,Netherlands,2016,4161.6
Males,Reporting country,Netherlands,2017,4210.4
Males,Reporting country,Netherlands,2018,4262.0
Males,Reporting country,Netherlands,2019,4300.2
Males,Reporting country,Netherlands,2020,4304.9
Males,Reporting country,Netherlands,2021,4433.8
Males,Reporting country,Netherlands,2022,4573.5
Males,Reporting country,Netherlands,2023,4613.0
Males,Reporting country,Norway,2014,1200.3
Males,Reporting country,Norway,2015,1201.6
Males,Reporting country,Norway,2016,1200.6
Males,Reporting country,Norway,2017,1205.4
Males,Reporting country,Norway,2018,1192.3
Males,Reporting country,Norway,2019,1200.3
Males,Reporting country,Norway,2020,1195.9
Males,Reporting country,Norway,2021,1212.8
Males,Reporting country,Norway,2022,1239.6
Males,Reporting country,Norway,2023,1255.4
Males,Reporting country,Poland,2014,8583.4
Males,Reporting country,Poland,2015,8662.9
Males,Reporting country,Poland,2016,8709.6
Males,Reporting country,Poland,2017,8801.4
Males,Reporting country,Poland,2018,8792.0
Males,Reporting country,Poland,2019,9059.7
Males,Reporting country,Poland,2020,9091.0
Males,Reporting country,Poland,2021,9103.6
Males,Reporting country,Poland,2022,9048.6
Males,Reporting country,Poland,2023,8941.1
Males,Reporting country,Portugal,2014,2117.2
Males,Reporting country,Portugal,2015,2135.2
Males,Reporting country,Portugal,2016,2168.1
Males,Reporting country,Portugal,2017,2246.1
Males,Reporting country,Portugal,2018,2279.3
Males,Reporting country,Portugal,2019,2276.9
Males,Reporting country,Portugal,2020,2217.9
Males,Reporting country,Portugal,2021,2287.6
Males,Reporting country,Portugal,2022,2312.9
Males,Reporting country,Portugal,2023,2286.4
Males,Reporting country,Romania,2014,4673.4
Males,Reporting country,Romania,2015,4700.6
Males,Reporting country,Romania,2016,4663.8
Males,Reporting country,Romania,2017,4738.1
Males,Reporting country,Romania,2018,4784.1
Males,Reporting country,Romania,2019,4821.1
Males,Reporting country,Romania,2020,4765.6
Males,Reporting country,Romania,2021,4457.9
Males,Reporting country,Romania,2022,4438.8
Males,Reporting country,Romania,2023,4348.4
Males,Reporting country,Serbia,2014,1382.1
Males,Reporting country,Serbia,2015,1396.6
Males,Reporting country,Serbia,2016,1440.9
Males,Reporting country,Serbia,2017,1469.6
Males,Reporting country,Serbia,2018,1493.1
Males,Reporting country,Serbia,2019,1508.5
Males,Reporting country,Serbia,2020,1503.9
Males,Reporting country,Serbia,2021,1464.8
Males,Reporting country,Serbia,2022,1486.5
Males,Reporting country,Serbia,2023,1465.4
Males,Reporting country,Sweden,2014,2245.6
Males,Reporting country,Sweden,2015,2270.3
Males,Reporting country,Sweden,2016,2289.6
Males,Reporting country,Sweden,2017,2328.4
Males,Reporting country,Sweden,2018,2349.1
Males,Reporting country,Sweden,2019,2339.4
Males,Reporting country,Sweden,2020,2320.3
Males,Reporting country,Sweden,2021,2321.6
Males,Reporting country,Sweden,2022,2388.7
Males,Reporting country,Sweden,2023,2404.7
Males,Reporting country,Slovenia,2014,466.8
Males,Reporting country,Slovenia,2015,468.0
Males,Reporting country,Slovenia,2016,457.1
Males,Reporting country,Slovenia,2017,479.0
Males,Reporting country,Slovenia,2018,489.1
Males,Reporting country,Slovenia,2019,490.3
Males,Reporting country,Slovenia,2020,481.2
Males,Reporting country,Slovenia,2021,482.1
Males,Reporting country,Slovenia,2022,482.4
Males,Reporting country,Slovenia,2023,469.0
Males,Reporting country,Slovakia,2014,1303.7
Males,Reporting country,Slovakia,2015,1333.6
Males,Reporting country,Slovakia,2016,1362.5
Males,Reporting country,Slovakia,2017,1365.5
Males,Reporting country,Slovakia,2018,1390.5
Males,Reporting country,Slovakia,2019,1390.0
Males,Reporting country,Slovakia,2020,1360.6
Males,Reporting country,Slovakia,2021,1331.7
Males,Reporting country,Slovakia,2022,1349.5
Males,Reporting country,Slovakia,2023,1347.4
Males,Reporting country,United Kingdom,2014,14092.5
Males,Reporting country,United Kingdom,2015,14198.9
Males,Reporting country,United Kingdom,2016,14267.6
Males,Reporting country,United Kingdom,2017,14346.8
Males,Reporting country,United Kingdom,2018,14514.5
Males,Reporting country,United Kingdom,2019,14563.9
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2014,127.0
